Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.12,-0.94,-0.25,-0.38,-8.48,-1.93,6.45,-54.2,-17.29,-1.28,-0.12,-1.36,1.9336
0.03,-1.06,-0.38,-14.37,-16.01,2.28,6.74,-55.08,-17.58,-1.22,-0.03,-1.27,2.0073
0.04,-1.06,-0.34,-14.83,-16.47,10.71,6.74,-55.37,-18.16,-1.26,-0.04,-1.27,2.081
0.05,-1.15,-0.26,-9.85,-12.65,1.29,7.03,-54.49,-18.46,-1.34,-0.04,-1.27,2.1548
0.14,-1.12,-0.37,21.54,-7.77,5.99,6.74,-54.79,-18.16,-1.23,-0.12,-1.34,2.2285
0.34,-0.95,-0.05,9.28,0.08,3.44,7.32,-55.66,-19.04,-1.23,-0.34,-1.54,2.2983
0.23,-0.88,-0.22,11.48,-10.48,2.78,7.32,-55.37,-18.75,-1.22,-0.25,-1.45,2.376
0.1,-0.87,-0.34,2.85,9.74,-1.14,6.74,-55.96,-18.46,-1.19,-0.1,-1.33,2.4496
0.1,-0.82,-0.15,-9.51,-1.05,20.21,7.03,-54.79,-18.75,-1.35,-0.12,-1.34,2.5234
-0.0,-0.86,-0.36,10.37,-7.9,-6.29,6.45,-55.37,-18.16,-1.18,0.0,-1.23,2.5972
-0.02,-0.96,-0.34,-13.16,4.44,-6.71,7.03,-56.25,-18.46,-1.23,0.02,-1.22,2.6709
0.1,-1.07,-0.32,-30.62,1.34,12.57,7.32,-55.66,-19.34,-1.27,-0.09,-1.3,2.7447
0.07,-1.06,-0.09,-24.02,8.16,-26.49,7.32,-56.54,-18.75,-1.47,-0.06,-1.3,2.8183
0.09,-1.04,-0.28,16.62,39.72,-8.7,6.74,-56.25,-18.75,-1.3,-0.09,-1.31,2.8921
0.24,-0.93,-0.28,13.14,17.26,-13.81,6.74,-56.84,-17.58,-1.2,-0.24,-1.47,2.9658
0.03,-0.8,-0.27,-0.34,2.01,-18.0,6.45,-57.71,-17.87,-1.25,-0.03,-1.28,3.0395
0.07,-0.82,-0.29,1.96,28.91,-12.17,6.74,-57.71,-18.16,-1.22,-0.08,-1.33,3.1132
0.39,-0.87,-0.39,-5.87,19.36,-3.8,7.03,-57.42,-17.58,-1.01,-0.39,-1.58,3.187
0.13,-0.97,-0.36,-5.01,-0.33,-2.44,7.62,-58.3,-18.46,-1.19,-0.12,-1.35,3.2607
0.17,-1.02,-0.33,6.68,-1.88,28.5,7.62,-57.71,-17.87,-1.22,-0.16,-1.39,3.3343
0.11,-1.04,-0.12,-27.52,-18.08,13.49,8.2,-58.3,-18.75,-1.41,-0.11,-1.35,3.4082
0.11,-0.92,-0.28,6.07,-16.01,-1.72,7.03,-57.13,-18.16,-1.25,-0.12,-1.35,3.4818
0.33,-1.1,-0.27,36.37,29.37,18.68,7.91,-57.42,-18.16,-1.21,-0.28,-1.5,3.5556
0.29,-0.93,-0.28,0.54,-0.54,34.71,8.79,-58.01,-17.87,-1.16,-0.29,-1.51,3.6293
-0.07,-0.69,-0.36,-14.87,-16.86,-4.38,8.2,-57.71,-18.46,-1.08,0.09,-1.16,3.7032
0.09,-0.83,-0.38,-0.46,8.33,7.21,8.5,-57.42,-18.16,-1.13,-0.1,-1.32,3.7768
0.05,-0.99,-0.39,-1.86,17.59,23.22,9.08,-57.13,-18.16,-1.2,-0.05,-1.28,3.8505
-0.07,-1.09,-0.47,4.5,11.21,2.11,8.79,-55.66,-19.34,-1.16,0.06,-1.16,3.9242
-0.0,-0.99,-0.25,-15.25,-2.88,-11.73,8.79,-56.54,-19.63,-1.32,0.0,-1.21,3.998
-0.14,-0.9,-0.19,25.27,-1.46,-8.35,9.67,-56.54,-19.04,-1.31,0.15,-1.07,4.0717
0.06,-0.9,-0.3,25.19,9.06,12.61,9.38,-56.25,-18.16,-1.24,-0.06,-1.28,4.1454
0.01,-0.82,-0.3,-6.94,-0.71,2.27,9.67,-55.96,-19.04,-1.22,-0.01,-1.21,4.2191
0.04,-0.83,-0.32,8.64,-15.17,-1.53,9.08,-56.84,-19.04,-1.2,-0.04,-1.25,4.2929
0.02,-0.87,-0.27,-4.94,-10.09,23.77,9.67,-55.96,-18.75,-1.27,-0.02,-1.23,4.3666
-0.05,-0.9,-0.31,-22.9,-11.28,31.73,8.79,-56.25,-19.92,-1.23,0.06,-1.15,4.4404
-0.08,-1.06,-0.32,-16.71,-37.54,29.63,9.38,-56.54,-21.39,-1.27,0.08,-1.11,4.514
0.05,-1.04,-0.55,1.76,-16.09,-7.72,8.79,-55.96,-21.09,-1.08,-0.04,-1.22,4.5878
-0.03,-0.83,-0.33,10.68,-27.5,5.15,8.2,-56.25,-21.97,-1.19,0.04,-1.14,4.6615
0.05,-1.02,-0.33,28.41,-18.88,-6.22,7.91,-57.13,-20.21,-1.26,-0.05,-1.25,4.7353
-0.17,-0.83,-0.26,20.41,7.6,-13.92,8.2,-55.96,-20.21,-1.21,0.19,-1.02,4.809
0.24,-0.75,-0.29,-17.28,16.05,28.18,7.91,-56.54,-20.21,-1.11,-0.3,-1.47,4.8827
0.13,-0.87,-0.31,-20.9,4.63,0.3,8.5,-56.54,-20.8,-1.2,-0.14,-1.33,4.9564
0.06,-0.99,-0.44,-10.96,-2.17,19.54,7.91,-55.66,-21.39,-1.15,-0.06,-1.23,5.0302
-0.02,-1.08,-0.34,5.72,89.35,-131.68,7.62,-55.96,-19.34,-1.27,0.02,-1.2,5.1039
