Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.71,1.97,-0.25,-122.09,-143.67,31.87,-16.7,-17.29,-19.63,1.21,-0.34,-2.23,17.6463
-0.15,0.43,1.33,37.34,89.71,13.23,-17.29,-19.34,-16.99,0.31,0.11,-2.48,17.716
0.54,0.2,0.85,149.93,-16.78,-48.08,-19.34,-19.92,-17.29,0.2,-0.55,-2.22,17.7897
0.49,0.02,0.98,176.34,113.35,-5.18,-20.51,-19.63,-19.34,0.01,-0.46,-2.24,17.8634
0.64,0.89,-0.01,97.48,-6.53,-24.61,-20.8,-19.34,-21.09,0.95,-0.62,-2.11,17.9372
0.9,0.91,0.57,-31.2,-93.61,-3.56,-20.8,-19.63,-20.21,0.71,-0.7,-2.13,18.0108
0.52,0.77,0.3,-0.62,86.75,-0.64,-20.8,-20.21,-20.8,0.91,-0.56,-2.14,18.0806
0.35,0.9,0.07,-29.85,-67.18,-7.74,-20.51,-19.92,-20.51,1.19,-0.37,-2.19,18.1544
0.08,1.21,-0.28,-7.1,3.13,2.14,-20.21,-19.63,-20.51,1.34,-0.06,-2.41,18.228
0.46,0.9,0.19,-3.26,23.41,2.34,-19.92,-19.04,-19.92,1.06,-0.46,-2.17,18.3016
0.36,0.92,0.23,-4.29,14.9,4.35,-20.21,-19.92,-19.63,1.13,-0.36,-2.2,18.3754
0.31,1.0,0.08,-6.82,-11.82,-1.93,-20.51,-20.21,-19.34,1.26,-0.3,-2.2,18.4491
0.36,0.95,0.16,-0.54,4.1,0.83,-20.21,-19.34,-19.04,1.18,-0.36,-2.2,18.5189
0.37,0.94,0.18,-0.4,3.21,1.77,-20.8,-19.63,-19.04,1.16,-0.37,-2.19,18.5926
0.33,0.95,0.15,0.14,6.71,3.56,-19.92,-20.51,-18.75,1.2,-0.33,-2.17,18.6662
0.36,0.95,0.16,0.64,6.65,2.87,-20.21,-19.92,-18.16,1.18,-0.36,-2.17,18.74
0.37,0.94,0.17,0.19,3.39,0.95,-20.51,-20.21,-19.63,1.16,-0.37,-2.19,18.8097
0.38,0.93,0.19,0.25,-0.98,-1.24,-19.63,-20.51,-18.16,1.14,-0.38,-2.14,18.8835
0.36,0.95,0.18,0.44,-1.28,-1.5,-20.51,-20.51,-18.46,1.17,-0.35,-2.17,18.9572
0.35,0.94,0.17,0.45,-1.5,-1.35,-20.21,-20.51,-18.46,1.18,-0.35,-2.16,19.0308
0.35,0.94,0.17,1.21,1.07,-0.45,-20.8,-20.21,-19.04,1.18,-0.35,-2.19,19.1046
0.35,0.94,0.18,1.43,0.11,-0.48,-19.92,-20.51,-19.04,1.17,-0.36,-2.17,19.1782
0.35,0.94,0.19,2.18,1.11,0.14,-20.21,-19.92,-19.04,1.17,-0.36,-2.19,19.2481
0.36,0.93,0.18,2.98,-0.14,-0.22,-19.63,-20.21,-17.87,1.16,-0.36,-2.15,19.3218
0.35,0.93,0.19,3.18,0.09,-0.64,-20.51,-20.21,-19.04,1.17,-0.36,-2.18,19.3954
0.35,0.94,0.17,2.66,-0.14,-0.66,-20.8,-20.21,-17.87,1.18,-0.35,-2.16,19.4692
0.35,0.93,0.18,2.32,-0.05,-0.63,-21.09,-20.21,-18.16,1.17,-0.36,-2.17,19.5429
0.36,0.93,0.18,2.19,-0.43,-1.02,-20.21,-20.8,-18.46,1.16,-0.36,-2.15,19.6165
0.35,0.94,0.18,1.76,-1.02,-1.43,-20.21,-20.51,-19.34,1.17,-0.36,-2.18,19.6864
0.35,0.94,0.18,1.74,-1.18,-1.27,-20.21,-20.8,-18.46,1.17,-0.36,-2.15,19.76
0.35,0.94,0.18,1.98,0.6,-1.14,-20.21,-20.51,-18.16,1.17,-0.35,-2.16,19.8338
0.35,0.94,0.19,2.01,0.69,-1.01,-20.21,-19.63,-18.16,1.17,-0.35,-2.18,19.9074
0.35,0.93,0.19,2.14,0.18,-1.34,-20.21,-20.8,-17.87,1.17,-0.35,-2.15,19.9811
0.36,0.93,0.19,2.33,0.21,-1.51,-20.8,-20.51,-18.16,1.16,-0.36,-2.17,20.0513
0.36,0.93,0.2,1.75,-1.59,-2.24,-20.51,-20.21,-18.46,1.16,-0.36,-2.18,20.1246
0.36,0.93,0.2,2.37,-1.24,-2.76,-20.51,-19.92,-18.46,1.15,-0.36,-2.18,20.1983
0.33,0.94,0.18,2.66,-0.38,-1.87,-20.21,-20.21,-18.16,1.19,-0.34,-2.17,20.2722
0.35,0.94,0.19,3.26,1.57,-1.91,-20.51,-20.51,-18.75,1.17,-0.35,-2.18,20.3457
0.33,0.94,0.2,2.56,-0.72,-0.79,-20.21,-20.51,-18.75,1.18,-0.34,-2.18,20.4155
0.34,0.93,0.18,2.84,-0.19,-1.04,-21.09,-19.92,-18.16,1.18,-0.34,-2.19,20.4893
0.34,0.93,0.19,3.4,0.43,-0.38,-20.51,-20.21,-17.87,1.18,-0.34,-2.17,20.563
0.34,0.94,0.19,2.85,0.66,-0.51,-20.8,-19.63,-18.46,1.18,-0.34,-2.2,20.6366
0.33,0.93,0.2,3.8,4.46,-1.6,-20.21,-19.92,-17.87,1.18,-0.33,-2.18,20.7102
0.34,0.94,0.19,2.07,-1.45,-1.14,-20.51,-19.92,-18.16,1.18,-0.34,-2.18,20.784
0.34,0.94,0.2,2.75,0.0,-0.91,-20.21,-19.63,-18.46,1.17,-0.34,-2.2,20.8538
0.33,0.94,0.19,3.1,1.14,-0.08,-20.21,-19.92,-18.46,1.18,-0.34,-2.19,20.9274
0.34,0.93,0.19,3.01,0.6,-0.74,-19.63,-19.63,-17.58,1.18,-0.34,-2.17,21.0012
0.34,0.94,0.2,3.17,0.33,-0.56,-19.34,-20.51,-18.46,1.18,-0.34,-2.17,21.0749
0.34,0.94,0.19,2.91,-0.53,-0.47,-20.8,-19.92,-18.46,1.18,-0.34,-2.19,21.1487
0.34,0.94,0.19,2.27,-1.79,-0.64,-19.92,-20.51,-17.87,1.18,-0.34,-2.16,21.2184
0.33,0.94,0.19,3.2,-0.42,0.12,-20.51,-20.51,-18.16,1.19,-0.33,-2.17,21.292
0.35,0.93,0.19,3.87,2.13,-0.08,-20.8,-19.92,-18.16,1.17,-0.35,-2.19,21.3658
0.34,0.93,0.19,2.66,-1.92,-0.92,-20.21,-20.21,-18.16,1.18,-0.34,-2.17,21.4395
