Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
-0.4,0.48,-0.98,-11.53,17.17,-29.02,-20.8,3.52,-30.76,0.43,0.35,2.71,0.0959
-0.2,0.48,-1.12,-96.37,244.25,208.15,-22.27,0.59,-31.35,0.4,0.17,2.97,0.0963
-0.26,-0.07,-1.11,97.8,84.37,-250.0,-19.34,-0.88,-33.4,-0.06,0.23,2.77,0.0967
-1.44,0.52,-1.67,249.99,159.47,-247.35,-14.65,-2.93,-33.4,0.23,0.69,2.4,0.0971
-0.34,0.02,-1.39,89.47,70.79,-56.63,-13.18,-4.69,-32.52,0.01,0.24,2.91,0.0975
-0.06,-0.15,-1.41,-18.36,155.59,-12.51,-13.18,-6.15,-32.52,-0.1,0.04,-2.69,0.0979
0.05,-0.16,-1.28,3.17,89.79,-42.07,-12.89,-8.5,-32.81,-0.12,-0.04,-2.31,0.0983
0.12,-0.16,-1.24,1.71,39.96,-0.69,-12.89,-9.67,-32.23,-0.13,-0.1,-2.18,0.0987
0.25,-0.1,-1.17,17.86,23.26,-5.68,-13.77,-9.96,-32.81,-0.08,-0.21,-2.17,0.0991
0.29,-0.27,-1.23,63.2,100.32,-62.26,-12.89,-10.84,-31.35,-0.21,-0.23,-1.94,0.0995
0.65,-0.32,-1.18,-15.73,36.8,-83.05,-12.6,-11.72,-31.93,-0.23,-0.49,-1.84,0.0999
0.3,-0.23,-1.19,17.51,-12.34,-30.76,-12.6,-11.13,-31.93,-0.18,-0.24,-1.94,0.1003
0.42,-0.15,-1.21,14.88,-9.88,-2.31,-11.43,-11.72,-31.35,-0.12,-0.33,-1.95,0.1007
0.47,-0.1,-1.12,-5.64,29.5,-8.29,-12.01,-11.43,-31.35,-0.08,-0.4,-1.98,0.1011
0.26,-0.05,-1.22,-63.39,-67.57,-230.78,-14.65,-11.13,-32.23,-0.04,-0.21,-2.22,0.1016
0.41,-0.06,-1.16,-7.58,-12.69,-10.82,-14.36,-11.72,-32.23,-0.05,-0.34,-2.11,0.102
0.41,-0.0,-1.1,-19.39,-20.07,-14.02,-14.94,-11.72,-32.81,-0.0,-0.36,-2.16,0.1024
0.42,-0.06,-1.34,37.08,11.02,-7.79,-15.53,-11.13,-32.81,-0.04,-0.3,-2.18,0.1028
0.4,-0.02,-1.21,2.6,9.39,-10.77,-15.23,-11.43,-32.52,-0.01,-0.32,-2.19,0.1032
0.23,-0.18,-1.24,9.42,-25.18,4.83,-14.94,-11.43,-32.52,-0.14,-0.18,-2.12,0.1036
0.35,-0.07,-1.24,-24.44,-25.72,-30.07,-14.94,-11.13,-33.11,-0.06,-0.27,-2.17,0.104
0.38,0.03,-1.15,-38.89,-35.31,33.31,-15.82,-9.96,-32.52,0.03,-0.32,-2.27,0.1044
0.3,-0.0,-1.35,-1.88,-16.06,-22.58,-16.11,-10.84,-33.11,-0.0,-0.22,-2.31,0.1049
0.2,-0.06,-1.42,67.86,20.36,-37.56,-15.23,-10.55,-32.52,-0.04,-0.14,-2.32,0.1053
0.32,-0.14,-1.31,96.68,42.34,-74.36,-14.94,-10.84,-31.64,-0.1,-0.23,-2.16,0.1057
0.38,-0.13,-1.19,163.08,55.87,42.95,-11.13,-11.43,-30.76,-0.1,-0.31,-1.96,0.1061
0.26,-0.56,-1.14,58.53,6.68,-50.5,-10.55,-12.89,-30.47,-0.44,-0.2,-1.46,0.1065
0.39,-0.43,-1.12,90.48,-2.22,-9.97,-8.5,-13.18,-29.3,-0.35,-0.32,-1.57,0.1069
0.57,-0.47,-1.0,93.56,5.97,17.92,-8.2,-12.6,-27.83,-0.39,-0.48,-1.59,0.1073
0.48,-0.57,-0.78,71.59,24.96,65.04,-6.15,-12.3,-25.78,-0.56,-0.46,-1.39,0.1077
0.44,-0.85,-0.61,127.07,-8.93,50.97,-5.57,-12.3,-24.02,-0.85,-0.39,-1.14,0.1081
0.44,-0.75,-0.7,67.44,21.23,153.32,-5.86,-11.43,-22.85,-0.74,-0.4,-1.24,0.1085
0.27,-1.01,-0.74,124.94,-35.54,118.36,-4.1,-9.67,-20.8,-0.91,-0.21,-0.86,0.1089
0.2,-1.0,-0.48,108.86,-7.19,39.16,-3.22,-9.38,-18.75,-1.09,-0.18,-0.76,0.1093
0.12,-0.92,-0.36,73.39,-33.85,-36.74,-3.52,-9.67,-17.58,-1.18,-0.12,-0.71,0.1097
0.08,-1.0,-0.1,205.48,-138.2,143.97,-3.81,-8.79,-14.94,-1.44,-0.08,-0.63,0.1101
-0.08,-0.89,0.03,38.97,-78.64,-19.51,-3.81,-9.08,-14.06,-1.47,0.09,-0.5,0.1105
-0.14,-0.76,-0.03,-79.71,-26.62,-54.37,-4.1,-9.38,-14.36,-1.38,0.19,-0.42,0.1109
-0.0,-0.89,0.14,-46.96,-66.18,44.35,-3.81,-9.96,-14.94,-1.41,0.0,-0.61,0.1113
0.07,-0.93,-0.11,-39.44,-28.4,-86.24,-4.1,-11.72,-14.94,-1.43,-0.08,-0.77,0.1117
0.11,-1.04,-0.2,153.18,-172.74,-43.43,-4.1,-12.3,-14.36,-1.35,-0.11,-0.86,0.1122
0.18,-0.72,0.15,61.55,-63.37,-20.68,-4.69,-13.48,-14.06,-1.26,-0.23,-1.09,0.1126
0.25,-0.63,0.2,4.1,-43.15,-15.05,-4.39,-13.18,-13.48,-1.1,-0.36,-1.28,0.113
0.2,-0.83,0.17,15.9,-14.56,12.47,-4.98,-13.18,-12.6,-1.26,-0.23,-1.13,0.1134
0.21,-0.8,0.13,-19.11,2.1,40.76,-4.98,-12.89,-12.89,-1.27,-0.26,-1.14,0.1138
0.26,-0.92,0.14,-5.16,30.53,33.36,-4.1,-11.43,-12.89,-1.26,-0.27,-1.08,0.1142
0.23,-0.92,0.07,-9.64,39.02,19.59,-4.39,-11.13,-13.48,-1.32,-0.24,-1.0,0.1146
0.23,-1.01,0.03,3.93,10.59,44.73,-4.39,-11.72,-13.77,-1.34,-0.23,-0.99,0.1149
0.17,-0.87,0.08,-18.81,5.12,32.66,-4.69,-9.96,-13.77,-1.36,-0.19,-0.87,0.1153
0.07,-0.9,0.06,-5.59,-3.76,85.32,-3.22,-8.79,-13.77,-1.47,-0.07,-0.66,0.1157
-0.07,-0.89,-0.01,-24.15,-14.11,42.56,-3.52,-7.91,-14.94,-1.49,0.08,-0.42,0.1161
-0.16,-0.81,-0.01,-83.33,22.49,-51.16,-3.22,-7.91,-15.82,-1.38,0.19,-0.29,0.1165
0.06,-1.02,-0.1,-113.22,69.22,-148.54,-3.52,-9.96,-17.87,-1.46,-0.06,-0.58,0.117
0.23,-1.03,-0.51,28.55,19.07,-83.23,-4.98,-12.3,-19.92,-1.08,-0.2,-0.9,0.1174
0.21,-1.06,-0.49,86.98,-96.02,-80.7,-3.81,-13.18,-18.75,-1.1,-0.18,-0.91,0.1178
0.43,-0.81,-0.37,33.46,-87.05,5.28,-4.98,-14.36,-18.16,-0.96,-0.45,-1.32,0.1182
0.39,-0.78,-0.3,14.82,-7.15,56.53,-3.81,-12.89,-18.75,-1.01,-0.44,-1.2,0.1186
0.21,-0.87,-0.25,-16.25,5.28,100.27,-4.69,-11.13,-19.34,-1.21,-0.23,-0.84,0.119
0.19,-0.91,-0.28,-26.74,-12.66,30.48,-3.81,-10.55,-18.46,-1.22,-0.19,-0.79,0.1194
0.07,-0.97,-0.34,0.42,-12.57,-5.88,-3.81,-10.25,-19.63,-1.23,-0.07,-0.61,0.1198
0.14,-0.98,-0.33,8.03,0.43,3.85,-3.52,-10.25,-19.04,-1.22,-0.14,-0.7,0.1202
0.1,-0.93,-0.3,4.18,5.39,-15.4,-3.52,-10.84,-19.04,-1.24,-0.1,-0.68,0.1206
0.11,-0.97,-0.31,-4.55,-1.4,-21.08,-4.1,-10.84,-19.63,-1.24,-0.11,-0.68,0.121
-0.05,-1.25,-0.6,-18.62,63.1,-95.92,-4.1,-11.13,-19.63,-1.13,0.04,-0.57,0.1214
0.65,-0.77,0.07,-48.9,42.4,63.06,-4.1,-10.84,-20.51,-0.87,-0.7,-1.38,0.1218
-0.07,-0.79,-0.22,47.68,-3.72,-34.6,-4.1,-10.84,-19.04,-1.29,0.08,-0.48,0.1222
-0.07,-0.87,-0.31,45.2,-10.45,-0.5,-3.81,-10.25,-18.46,-1.22,0.08,-0.49,0.1226
0.14,-0.99,-0.23,14.39,4.59,13.76,-4.1,-9.96,-18.75,-1.3,-0.13,-0.67,0.123
0.07,-1.01,-0.26,15.02,-3.57,11.5,-4.1,-9.67,-18.16,-1.31,-0.07,-0.6,0.1234
0.07,-0.87,-0.25,2.06,1.19,20.57,-2.93,-9.96,-17.29,-1.29,-0.07,-0.64,0.1238
0.05,-0.99,-0.25,9.03,-2.84,17.79,-3.81,-9.38,-17.87,-1.32,-0.05,-0.57,0.1242
0.03,-0.88,-0.22,8.61,2.11,13.05,-3.22,-8.79,-17.87,-1.32,-0.04,-0.53,0.1245
0.03,-0.97,-0.23,17.55,-0.56,8.41,-3.52,-8.79,-17.29,-1.33,-0.03,-0.54,0.125
-0.01,-0.95,-0.22,10.2,-1.63,6.65,-4.1,-8.5,-17.87,-1.34,0.01,-0.47,0.1254
-0.0,-0.95,-0.2,9.3,-1.75,-0.24,-2.93,-9.08,-17.58,-1.37,0.0,-0.5,0.1258
-0.0,-0.95,-0.21,5.32,-2.5,3.11,-3.52,-9.08,-17.58,-1.36,0.0,-0.5,0.1262
-0.01,-0.9,-0.19,4.74,3.93,5.78,-2.64,-8.79,-17.29,-1.37,0.01,-0.48,0.1265
-0.01,-0.94,-0.21,16.07,3.97,-0.41,-3.81,-8.79,-17.87,-1.35,0.01,-0.48,0.1269
-0.0,-0.96,-0.14,12.6,-0.95,2.75,-3.52,-8.79,-16.7,-1.42,0.0,-0.5,0.1273
0.02,-0.95,-0.17,4.7,2.27,12.42,-3.22,-8.5,-16.7,-1.4,-0.02,-0.51,0.1277
-0.03,-0.94,-0.14,-2.0,-2.62,-7.6,-3.22,-8.79,-17.29,-1.42,0.03,-0.46,0.1281
-0.01,-0.87,-0.19,2.88,-1.28,4.61,-3.52,-8.5,-17.87,-1.35,0.01,-0.46,0.1285
-0.02,-0.94,-0.14,-3.12,-1.14,-6.29,-3.52,-9.08,-16.99,-1.42,0.02,-0.49,0.1289
-0.01,-0.94,-0.2,12.47,-0.73,5.13,-3.52,-8.5,-16.99,-1.36,0.01,-0.48,0.1293
-0.03,-1.0,-0.15,11.32,-0.83,-7.21,-3.52,-8.79,-16.7,-1.42,0.03,-0.47,0.1297
0.04,-0.94,-0.15,15.34,15.78,17.21,-3.22,-8.79,-17.29,-1.4,-0.04,-0.53,0.1301
-0.02,-1.07,-0.01,65.1,11.23,49.71,-4.1,-7.91,-15.53,-1.55,0.02,-0.45,0.1305
-0.1,-0.91,-0.14,-5.23,-2.56,-5.78,-4.1,-7.62,-15.82,-1.38,0.1,-0.37,0.1309
-0.05,-0.96,-0.05,-3.67,-3.79,-6.43,-4.1,-8.2,-16.41,-1.49,0.06,-0.42,0.1313
-0.06,-0.95,-0.12,4.51,-0.8,7.32,-3.52,-7.91,-15.82,-1.43,0.06,-0.42,0.1317
-0.08,-0.92,-0.05,5.72,-6.7,-10.3,-4.39,-8.2,-16.11,-1.47,0.08,-0.4,0.1321
-0.06,-0.91,-0.11,1.82,-4.15,5.46,-3.52,-7.91,-16.11,-1.44,0.06,-0.41,0.1325
-0.05,-1.0,-0.07,10.38,-4.04,3.05,-3.52,-7.62,-15.53,-1.48,0.05,-0.41,0.1329
-0.06,-0.85,-0.1,-17.64,15.27,-49.9,-4.39,-8.2,-16.11,-1.44,0.07,-0.42,0.1333
-0.12,-1.07,-0.07,29.83,-4.49,10.39,-3.81,-7.62,-15.82,-1.44,0.11,-0.35,0.1337
-0.17,-0.78,-0.08,4.84,-4.07,-7.58,-4.1,-7.62,-15.23,-1.33,0.22,-0.27,0.1341
-0.1,-0.95,-0.03,12.31,0.55,20.0,-3.81,-7.03,-15.53,-1.46,0.11,-0.33,0.1345
-0.14,-0.87,-0.06,-3.02,0.08,3.53,-3.81,-7.32,-14.94,-1.4,0.16,-0.31,0.1349
-0.14,-0.93,-0.02,10.45,-0.22,-3.11,-3.52,-6.74,-15.23,-1.42,0.15,-0.28,0.1353
-0.16,-0.89,-0.03,-2.91,2.7,12.42,-4.69,-6.45,-15.23,-1.39,0.18,-0.24,0.1356
-0.16,-0.93,-0.03,4.91,2.4,4.24,-3.22,-6.74,-14.65,-1.4,0.17,-0.28,0.136
-0.13,-0.86,-0.06,-1.42,-1.7,-1.01,-3.52,-6.45,-15.23,-1.4,0.16,-0.26,0.1364
-0.14,-0.88,-0.02,3.35,-1.41,-0.23,-3.81,-7.03,-15.82,-1.41,0.16,-0.27,0.1368
-0.16,-0.95,-0.04,7.37,-1.3,-20.53,-3.81,-6.45,-14.94,-1.4,0.17,-0.26,0.1372
-0.1,-0.83,-0.05,-38.83,32.09,-61.74,-3.81,-7.03,-15.53,-1.43,0.12,-0.32,0.1376
0.03,-0.63,-0.29,-76.23,107.28,167.51,-3.22,-8.2,-17.29,-1.14,-0.05,-0.58,0.138
0.17,-1.75,-0.37,160.11,-74.86,-42.88,-3.81,-11.13,-16.99,-1.34,-0.1,-0.72,0.1385
-0.18,0.3,-0.52,-174.9,63.9,108.89,-3.22,-8.79,-17.87,0.5,0.29,-2.87,0.1389
0.28,-0.86,-0.18,-25.53,11.57,64.72,-3.52,-9.67,-17.58,-1.2,-0.31,-0.9,0.1393
0.35,0.01,-0.03,-250.0,-61.83,-30.53,-3.81,-10.25,-20.21,0.04,-1.48,-1.73,0.1397
0.2,-0.68,-0.32,-24.92,-23.4,-140.71,-3.52,-11.43,-20.21,-1.06,-0.26,-0.9,0.1401
0.5,-1.2,-0.76,-97.08,-11.6,-123.21,-5.86,-15.23,-22.85,-0.92,-0.34,-1.16,0.1405
0.19,-0.53,-0.1,-42.3,-4.84,-76.25,-6.45,-15.23,-23.44,-1.19,-0.34,-1.02,0.1409
0.49,-0.74,-0.65,-1.5,8.01,-58.99,-7.91,-16.41,-23.73,-0.74,-0.46,-1.43,0.1414
0.63,-0.85,-0.54,2.59,0.72,-16.57,-7.62,-16.11,-23.73,-0.8,-0.56,-1.46,0.1418
0.45,-0.88,-0.59,-5.49,-9.51,-59.64,-8.5,-16.99,-24.02,-0.87,-0.4,-1.32,0.1422
0.58,-0.66,-0.58,7.07,1.74,-22.19,-7.91,-18.16,-24.02,-0.68,-0.58,-1.57,0.1426
0.74,-0.81,-0.65,-4.49,17.31,3.68,-8.5,-16.99,-24.02,-0.69,-0.62,-1.58,0.143
0.65,-0.69,-0.66,-20.98,-16.15,-19.49,-9.38,-17.58,-24.61,-0.64,-0.6,-1.62,0.1434
0.69,-0.71,-0.57,2.21,0.37,7.54,-9.38,-18.16,-24.61,-0.67,-0.65,-1.64,0.1438
0.68,-0.72,-0.66,-11.44,-0.3,14.67,-8.5,-17.29,-24.9,-0.65,-0.61,-1.58,0.1442
0.64,-0.65,-0.65,-45.46,-40.84,45.9,-8.79,-16.41,-25.49,-0.62,-0.61,-1.59,0.1446
0.56,-0.64,-0.67,-9.48,-15.05,10.39,-8.5,-16.41,-25.2,-0.63,-0.54,-1.54,0.1451
0.59,-0.71,-0.56,2.14,-2.96,27.44,-8.2,-15.82,-25.2,-0.71,-0.58,-1.5,0.1454
0.48,-0.71,-0.68,27.54,-1.55,1.08,-7.91,-15.23,-24.61,-0.71,-0.45,-1.41,0.1458
1.08,-0.61,-0.64,63.8,77.77,208.18,-6.15,-14.65,-23.44,-0.46,-0.88,-1.71,0.1463
0.65,-0.73,-0.57,8.62,59.77,108.54,-5.57,-13.48,-23.44,-0.7,-0.61,-1.45,0.1467
0.47,-1.02,-1.0,146.27,76.37,120.35,-4.69,-12.01,-20.21,-0.75,-0.32,-1.19,0.1471
0.2,-0.83,-0.38,6.5,25.71,38.7,-4.1,-11.43,-20.21,-1.09,-0.22,-0.86,0.1475
0.16,-0.94,-0.39,55.84,11.5,30.33,-3.22,-10.84,-18.75,-1.15,-0.16,-0.77,0.1479
0.13,-0.85,-0.32,-29.68,-0.77,-8.4,-3.22,-11.43,-19.34,-1.18,-0.14,-0.75,0.1483
0.19,-0.96,-0.36,37.67,34.03,43.29,-3.22,-10.55,-18.46,-1.17,-0.19,-0.79,0.1487
0.13,-0.88,-0.31,34.58,47.14,45.91,-3.52,-9.38,-18.46,-1.21,-0.13,-0.68,0.1491
0.06,-1.03,-0.25,-4.64,4.01,-5.91,-3.22,-8.79,-17.87,-1.33,-0.05,-0.54,0.1495
0.03,-0.99,-0.28,5.28,-14.24,-8.31,-3.22,-9.96,-17.87,-1.29,-0.03,-0.58,0.1499
0.09,-1.02,-0.24,-9.45,-28.82,32.03,-3.22,-9.96,-17.87,-1.33,-0.09,-0.63,0.1503
0.06,-0.94,-0.23,7.58,-5.64,-0.11,-3.52,-9.96,-18.46,-1.32,-0.07,-0.6,0.1507
0.07,-0.92,-0.27,-14.76,6.54,-5.25,-2.93,-9.08,-17.58,-1.28,-0.07,-0.59,0.1511
0.03,-1.0,-0.13,9.48,22.29,-17.18,-3.22,-9.38,-17.58,-1.44,-0.03,-0.53,0.1515
-0.87,-0.06,-0.13,-108.17,-173.19,-250.0,-4.39,-12.6,-20.21,-0.07,1.4,1.75,0.1519
-0.04,-1.07,-0.4,67.35,-9.09,-19.43,-4.1,-12.01,-19.92,-1.21,0.03,-0.57,0.1523
0.28,-1.25,-0.42,31.23,6.63,15.11,-4.1,-11.13,-19.34,-1.18,-0.21,-0.83,0.1527
-0.38,-0.53,-0.31,17.97,-22.22,-35.68,-4.1,-10.55,-19.34,-0.83,0.55,0.08,0.1531
0.5,-0.75,0.12,-193.53,118.74,51.9,-4.1,-9.96,-20.8,-0.97,-0.58,-1.21,0.1535
-0.1,-1.01,-0.29,95.95,-1.17,-37.73,-3.81,-10.55,-20.21,-1.27,0.1,-0.42,0.1539
-0.39,-0.8,-0.28,-3.93,-24.57,-58.59,-3.81,-9.67,-19.34,-1.03,0.43,-0.05,0.1543
0.26,-1.03,-0.28,-7.04,-15.56,-92.39,-3.52,-11.13,-18.75,-1.22,-0.23,-0.84,0.1548
0.1,-1.06,-0.51,-22.61,-77.56,-117.26,-4.39,-13.48,-20.51,-1.11,-0.08,-0.78,0.1552
0.54,-0.9,-0.48,7.57,0.72,-21.13,-4.69,-14.06,-20.8,-0.89,-0.49,-1.3,0.1556
0.17,-0.68,-0.4,-61.43,11.15,-40.59,-4.69,-13.48,-20.21,-1.01,-0.21,-0.97,0.156
0.25,-1.31,-0.48,110.3,97.01,62.84,-3.81,-12.89,-19.04,-1.18,-0.18,-0.86,0.1564
-0.06,-0.62,-0.0,-84.75,44.46,110.6,-4.39,-12.01,-19.63,-1.47,0.1,-0.46,0.1568
0.28,-0.96,-0.4,-115.3,-38.29,-68.66,-4.39,-12.6,-20.8,-1.1,-0.26,-0.93,0.1572
0.61,-0.83,-0.77,15.11,65.94,-100.19,-4.69,-13.77,-21.68,-0.7,-0.49,-1.37,0.1576
0.37,-0.61,-0.42,-137.76,-20.05,71.02,-5.86,-14.06,-21.68,-0.83,-0.46,-1.32,0.158
0.5,-0.7,-0.55,24.17,18.32,18.37,-4.98,-13.48,-21.97,-0.75,-0.51,-1.35,0.1584
0.2,-0.65,-0.42,-32.68,-122.07,41.11,-4.98,-12.01,-22.56,-0.95,-0.26,-0.95,0.1589
0.51,-0.94,-0.57,9.76,-32.03,106.46,-4.1,-10.55,-21.68,-0.89,-0.44,-1.11,0.1593
0.2,-0.69,-0.46,-38.67,-62.23,-5.98,-4.1,-10.25,-22.27,-0.94,-0.24,-0.86,0.1597
-0.1,-0.73,-0.57,20.09,-40.35,-23.62,-4.1,-9.96,-21.68,-0.89,0.1,-0.47,0.1601
0.54,-0.98,-0.61,92.46,86.0,7.62,-4.1,-10.84,-20.21,-0.87,-0.44,-1.17,0.1604
0.47,-1.08,-0.43,109.29,98.53,83.53,-4.69,-9.96,-18.46,-1.04,-0.38,-1.05,0.1608
-0.01,-0.84,-0.24,50.38,74.55,9.45,-3.81,-9.38,-17.87,-1.29,0.01,-0.52,0.1612
0.11,-0.98,-0.15,-11.74,-3.72,-8.11,-3.52,-9.67,-17.29,-1.39,-0.11,-0.65,0.1616
0.07,-0.98,-0.25,-7.99,-15.58,2.78,-3.52,-9.67,-17.87,-1.31,-0.07,-0.61,0.162
0.11,-0.93,-0.27,-4.97,-6.42,4.01,-3.81,-9.96,-18.16,-1.26,-0.12,-0.68,0.1624
0.1,-0.95,-0.34,16.21,-6.38,37.47,-2.93,-9.38,-18.16,-1.21,-0.1,-0.64,0.1628
0.15,-0.95,-0.23,29.08,6.36,78.27,-3.81,-7.91,-17.58,-1.28,-0.16,-0.63,0.1632
0.1,-0.93,-0.23,31.03,36.52,75.7,-4.1,-6.45,-16.99,-1.31,-0.11,-0.51,0.1636
-0.41,-0.77,-0.16,-3.53,-18.91,8.69,-3.81,-5.27,-16.99,-1.05,0.48,0.24,0.164
-0.4,-1.01,-0.1,-13.05,-32.63,-39.91,-4.1,-6.15,-16.41,-1.18,0.37,0.02,0.1644
0.02,-0.97,-0.27,-12.14,14.57,-34.6,-4.69,-6.45,-17.58,-1.3,-0.02,-0.41,0.1648
-0.07,-0.73,-0.42,9.62,-20.0,-14.65,-3.52,-6.45,-16.99,-1.04,0.08,-0.37,0.1652
-0.19,-0.97,0.01,-2.89,5.5,0.39,-3.22,-6.45,-16.7,-1.38,0.19,-0.19,0.1656
-0.2,-0.92,-0.23,-0.8,-2.8,-17.38,-3.22,-7.62,-16.7,-1.25,0.2,-0.25,0.166
-0.14,-0.79,-0.26,-10.12,-70.72,54.86,-3.22,-7.03,-16.99,-1.22,0.17,-0.25,0.1664
-0.14,-0.96,-0.11,-5.1,-57.77,12.94,-4.39,-6.45,-17.87,-1.39,0.14,-0.22,0.1668
-0.07,-0.87,-0.2,-1.58,-25.83,-4.36,-3.81,-6.74,-17.87,-1.34,0.07,-0.31,0.1672
0.29,-1.04,-0.23,56.28,96.73,41.07,-4.1,-6.15,-16.99,-1.23,-0.26,-0.69,0.1676
-0.08,-1.0,-0.08,43.87,26.17,-12.27,-3.22,-5.86,-16.11,-1.46,0.08,-0.28,0.168
-0.48,-0.64,-0.02,-17.04,-14.1,-27.96,-4.1,-6.15,-15.23,-0.93,0.64,0.39,0.1684
-0.13,-0.93,-0.19,2.43,-39.21,-68.24,-3.52,-8.2,-16.11,-1.33,0.14,-0.36,0.1688
0.06,-0.99,-0.19,12.47,-11.61,-57.75,-2.93,-9.08,-15.82,-1.37,-0.06,-0.61,0.1692
0.16,-0.97,-0.18,-8.87,-13.06,-53.1,-4.1,-9.38,-16.41,-1.32,-0.16,-0.73,0.1696
-0.03,-0.96,-0.03,-20.87,9.64,61.24,-2.93,-8.2,-16.11,-1.52,0.04,-0.44,0.17
-0.36,-0.86,-0.16,-13.83,44.79,113.1,-4.1,-5.27,-16.99,-1.14,0.39,0.11,0.1704
-0.15,-0.91,-0.39,5.33,43.5,27.16,-4.69,-5.27,-18.16,-1.14,0.15,-0.16,0.1708
-0.41,-1.22,-0.27,17.51,-66.06,38.47,-4.69,-4.39,-18.46,-1.19,0.31,0.1,0.1712
-0.34,-0.89,-0.27,-26.27,-51.16,-29.28,-3.81,-4.69,-17.87,-1.11,0.35,0.12,0.1716
-0.24,-1.03,-0.34,-2.33,5.71,-37.48,-3.81,-4.69,-18.16,-1.19,0.21,-0.05,0.172
-0.58,-0.68,-0.14,-68.37,-91.3,-85.3,-3.81,-5.86,-19.63,-0.85,0.7,0.61,0.1724
0.12,-0.91,-0.49,-73.41,177.78,-20.51,-3.22,-5.57,-20.8,-1.07,-0.11,-0.46,0.1728
0.11,-0.76,-0.49,-9.64,18.95,-0.51,-3.81,-6.45,-20.51,-0.98,-0.12,-0.56,0.1732
-0.1,-0.96,-0.44,55.32,-10.21,27.8,-4.1,-6.74,-19.92,-1.13,0.1,-0.28,0.1736
-0.17,-0.98,-0.42,3.58,-28.88,-19.89,-3.22,-7.03,-19.04,-1.14,0.16,-0.23,0.174
0.09,-0.89,-0.43,32.55,-3.94,-3.0,-3.52,-7.03,-19.04,-1.11,-0.09,-0.52,0.1744
-0.04,-0.97,-0.29,15.53,-10.02,-1.44,-3.52,-7.62,-19.34,-1.28,0.04,-0.37,0.1748
-0.09,-0.95,-0.32,8.77,-27.46,-25.17,-3.52,-7.91,-18.46,-1.24,0.09,-0.36,0.1752
-0.01,-0.96,-0.33,3.1,-32.63,-22.94,-2.93,-8.2,-18.46,-1.24,0.01,-0.46,0.1756
0.01,-0.96,-0.34,9.09,-24.02,-36.81,-3.81,-8.79,-18.46,-1.23,-0.01,-0.51,0.176
0.13,-0.95,-0.3,27.82,-9.03,-9.96,-3.22,-9.08,-17.87,-1.24,-0.13,-0.66,0.1764
-0.0,-0.91,-0.27,15.97,-11.91,-2.58,-3.22,-9.38,-17.87,-1.28,0.0,-0.52,0.1768
0.04,-0.96,-0.25,14.45,-6.04,-7.03,-3.52,-9.38,-17.58,-1.31,-0.04,-0.57,0.1772
0.06,-0.96,-0.28,-19.27,-31.65,-15.18,-3.81,-9.96,-18.16,-1.28,-0.06,-0.61,0.1776
-0.41,-0.8,-0.43,-10.09,-143.14,-30.81,-3.22,-9.96,-18.75,-0.94,0.42,-0.1,0.178
0.17,-0.37,-0.24,-1.67,-6.42,36.3,-4.1,-10.25,-18.46,-0.9,-0.37,-1.11,0.1784
0.34,-0.57,-0.24,30.63,70.97,29.06,-3.52,-10.25,-17.58,-0.94,-0.5,-1.22,0.1788
2.0,-0.86,-0.52,58.4,249.99,245.14,-3.52,-9.67,-16.7,-0.39,-1.11,-1.76,0.1793
0.73,-1.03,-0.35,58.45,132.47,51.2,-3.52,-9.08,-15.82,-0.91,-0.59,-1.32,0.1797
-0.61,-0.82,0.11,17.28,47.62,-28.24,-4.1,-8.2,-15.53,-0.92,0.64,0.23,0.18
-0.22,-0.79,-0.34,-59.73,14.78,-19.19,-3.52,-8.5,-15.53,-1.1,0.25,-0.31,0.1804
0.69,-1.57,-0.72,91.42,76.61,95.18,-4.1,-8.2,-16.41,-1.0,-0.38,-1.04,0.1809
-0.61,-1.01,0.25,4.69,-9.19,-13.89,-3.52,-7.91,-15.53,-0.99,0.53,0.09,0.1813
-0.14,-0.91,-0.25,24.24,16.08,-25.15,-3.81,-7.62,-14.94,-1.26,0.15,-0.36,0.1816
0.06,-0.96,-0.18,25.73,23.42,-13.92,-3.81,-7.91,-14.06,-1.37,-0.06,-0.61,0.1821
-0.02,-0.91,-0.01,12.47,2.64,-1.35,-4.1,-7.91,-14.06,-1.55,0.02,-0.5,0.1825
-0.07,-0.81,-0.17,4.59,-13.09,1.14,-3.52,-7.62,-13.77,-1.35,0.08,-0.45,0.1829
-0.0,-0.98,-0.11,10.41,-2.66,27.56,-3.81,-7.62,-14.06,-1.46,0.0,-0.51,0.1833
-0.08,-1.04,-0.06,-5.11,-2.16,15.18,-4.1,-7.62,-14.36,-1.47,0.08,-0.42,0.1837
-0.21,-0.89,-0.09,-4.27,2.05,5.09,-3.81,-7.32,-14.06,-1.32,0.23,-0.27,0.184
-0.11,-0.88,-0.11,6.32,8.22,6.23,-3.81,-7.62,-14.06,-1.39,0.13,-0.39,0.1844
0.04,-0.94,-0.08,15.45,33.33,17.12,-4.1,-6.74,-14.65,-1.48,-0.04,-0.49,0.1849
-0.07,-0.93,-0.07,-2.54,48.75,20.66,-3.81,-6.45,-14.65,-1.47,0.07,-0.35,0.1852
-0.09,-1.46,-0.32,29.35,57.04,57.88,-4.39,-5.27,-14.06,-1.35,0.06,-0.32,0.1856
