Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.56,0.08,0.69,8.65,-155.4,-5.05,-9.38,-36.04,-12.01,0.09,-0.68,-1.8,6.3963
0.79,0.11,0.59,3.56,-115.74,-7.87,-9.67,-37.5,-13.48,0.11,-0.92,-1.79,6.4699
0.87,0.08,0.49,83.4,-58.14,8.01,-9.67,-39.26,-13.48,0.08,-1.05,-1.8,6.5436
0.75,0.01,0.36,132.19,-115.61,52.76,-12.01,-39.26,-14.36,0.01,-1.12,-1.94,6.6175
1.17,0.27,-0.18,-23.13,-145.58,-75.74,-12.89,-41.31,-17.29,0.22,-1.3,-1.74,6.695
1.13,0.33,0.08,-32.6,-143.3,-46.81,-12.89,-41.89,-19.34,0.28,-1.28,-1.66,6.7687
1.13,0.1,0.51,152.64,-58.01,10.57,-13.77,-41.6,-20.21,0.08,-1.14,-1.88,6.8424
0.89,0.34,-0.73,-7.37,-198.46,-52.96,-14.94,-41.02,-23.44,0.29,-0.84,-1.79,6.9162
0.88,0.39,-0.35,-32.39,-246.03,-32.04,-14.94,-40.14,-26.95,0.39,-1.03,-1.71,6.9899
1.77,0.55,-1.04,75.2,-98.9,-6.58,-14.06,-39.26,-28.71,0.26,-0.99,-1.77,7.0636
0.57,0.33,-0.51,84.27,-98.2,-6.55,-14.36,-39.26,-31.64,0.41,-0.75,-1.8,7.1373
0.73,0.35,-1.17,48.71,-158.17,13.16,-13.48,-37.21,-33.4,0.25,-0.54,-1.87,7.2112
0.66,0.13,-1.14,38.51,-113.27,12.15,-12.89,-34.86,-35.16,0.1,-0.52,-1.86,7.2848
0.71,0.13,-1.64,-99.74,-154.85,-4.12,-14.65,-33.4,-36.04,0.07,-0.41,-1.91,7.3587
0.12,0.25,-0.8,8.81,-108.66,24.48,-14.06,-31.05,-38.09,0.3,-0.14,-2.14,7.4323
0.45,0.32,-1.21,48.19,-87.2,-6.65,-13.48,-30.47,-38.67,0.24,-0.34,-2.0,7.5062
-0.1,0.23,-1.24,18.85,-103.1,17.65,-12.89,-29.0,-39.84,0.19,0.08,-2.24,7.5798
-0.03,0.18,-1.16,44.94,-119.65,4.14,-12.89,-26.95,-40.43,0.16,0.02,-2.21,7.6535
-0.3,0.16,-1.18,39.71,-146.19,25.48,-11.72,-24.9,-41.02,0.13,0.25,-2.47,7.7274
-0.18,0.23,-1.11,36.76,-138.2,0.43,-11.43,-22.27,-40.72,0.2,0.15,-2.47,7.801
-0.51,0.1,-1.35,10.22,-68.81,7.18,-10.55,-21.09,-40.14,0.07,0.36,-2.75,7.8748
-0.29,0.19,-1.02,0.43,-33.57,-13.94,-10.84,-20.21,-39.84,0.18,0.27,-2.7,7.9485
-0.56,-0.0,-0.61,27.92,-46.52,-54.88,-10.55,-20.8,-39.55,-0.0,0.74,2.3,8.0223
-0.8,0.08,-1.13,22.69,-75.83,53.42,-10.25,-19.04,-39.84,0.06,0.62,2.61,8.096
-0.54,-0.19,-0.88,10.8,-103.74,41.18,-10.84,-17.87,-39.26,-0.18,0.54,2.08,8.1698
-0.81,0.43,-0.49,11.76,-100.4,58.74,-10.84,-16.41,-37.79,0.43,0.89,2.49,8.2435
-0.84,0.15,-0.84,-9.48,-183.2,62.69,-12.6,-15.53,-35.45,0.13,0.78,2.46,8.3172
-0.64,0.22,-0.59,-34.88,-196.33,10.5,-13.18,-14.36,-31.35,0.25,0.79,2.61,8.391
-0.89,0.69,-0.3,-125.28,-185.01,-38.38,-12.01,-14.06,-28.12,0.63,0.87,2.71,8.4647
-0.71,0.23,0.41,-39.94,-170.96,8.71,-12.3,-15.23,-24.61,0.28,0.99,2.58,8.5384
-0.81,0.15,0.5,-7.48,-92.58,39.14,-13.18,-16.41,-23.73,0.16,1.0,2.56,8.6125
-0.85,0.27,0.48,21.27,-111.56,61.93,-14.65,-17.29,-20.8,0.26,1.0,2.77,8.6859
-0.49,0.29,0.27,-39.99,-178.17,6.94,-13.77,-19.63,-18.46,0.48,0.89,3.06,8.7597
-0.31,0.29,0.53,6.84,-128.48,23.22,-14.94,-21.09,-14.94,0.44,0.48,-2.67,8.8335
0.18,0.17,0.32,-109.09,-143.34,-19.01,-12.89,-24.61,-13.77,0.43,-0.47,-1.98,8.9072
0.27,0.08,0.94,16.92,-69.89,-38.12,-12.89,-25.49,-12.6,0.09,-0.28,-2.01,8.981
0.22,0.03,0.92,21.95,-180.54,-89.37,-12.6,-27.83,-12.3,0.03,-0.23,-1.97,9.0549
0.18,0.1,0.74,1.94,-148.12,-32.54,-12.3,-30.76,-11.13,0.13,-0.23,-1.94,9.1284
0.52,0.31,0.49,-33.55,-182.85,-23.74,-12.3,-34.57,-11.13,0.41,-0.73,-1.73,9.2021
0.44,0.06,0.68,9.87,-128.92,41.92,-12.01,-35.74,-12.01,0.07,-0.57,-1.87,9.2759
1.08,0.04,0.49,72.33,-112.95,-67.56,-14.36,-37.79,-12.6,0.04,-1.14,-2.02,9.3496
0.77,0.43,0.15,35.45,-104.89,-68.21,-14.36,-38.38,-14.36,0.51,-1.03,-1.58,9.4233
0.75,0.38,0.14,-15.85,-128.93,-5.52,-14.94,-39.55,-15.23,0.46,-1.07,-1.6,9.501
0.8,0.21,0.21,-18.75,-125.99,15.46,-14.36,-40.14,-16.41,0.25,-1.21,-1.78,9.5747
1.14,0.29,-0.11,-25.79,-120.81,-13.23,-14.36,-41.02,-18.16,0.25,-1.31,-1.76,9.6484
0.99,0.25,-0.34,0.27,-124.32,18.06,-14.36,-41.02,-20.21,0.24,-1.17,-1.77,9.7221
1.21,0.28,-0.73,-28.95,-53.05,35.54,-14.06,-41.89,-22.27,0.2,-1.0,-1.79,9.7959
1.45,0.48,-0.32,11.69,-177.02,14.98,-12.89,-40.72,-24.02,0.32,-1.19,-1.66,9.8696
0.57,0.28,-0.47,43.62,-203.78,74.35,-12.89,-39.84,-28.71,0.36,-0.81,-1.75,9.9434
0.61,0.1,-1.08,42.17,-159.84,83.21,-10.55,-38.96,-31.64,0.08,-0.52,-1.79,10.0171
0.8,-0.18,-1.05,45.57,-234.55,37.08,-9.96,-36.62,-34.28,-0.13,-0.64,-1.75,10.0909
0.57,-0.14,-1.05,60.3,-237.17,44.78,-8.2,-32.81,-36.91,-0.11,-0.49,-1.7,10.1647
0.21,-0.13,-1.42,21.17,-230.22,59.06,-7.32,-28.71,-39.84,-0.09,-0.15,-1.69,10.2384
-0.24,-0.17,-1.06,32.8,-204.93,55.98,-6.74,-25.49,-40.43,-0.15,0.22,-1.56,10.3121
-0.46,-0.15,-1.04,24.72,-150.84,63.48,-6.15,-22.56,-40.72,-0.14,0.41,-1.54,10.3858
0.04,0.01,-1.66,-81.76,-126.56,-36.49,-7.03,-20.51,-40.72,0.01,-0.02,-1.9,10.4596
-0.58,-0.09,-0.65,-78.88,-86.06,-38.52,-8.2,-19.92,-40.14,-0.11,0.72,1.86,10.5333
-0.96,-0.09,-0.59,31.45,-130.74,25.09,-7.32,-17.58,-39.26,-0.08,1.01,1.76,10.607
-0.78,0.03,-0.67,77.89,-149.15,85.15,-8.5,-15.53,-36.04,0.03,0.86,2.07,10.6807
-0.68,0.13,-0.65,20.02,-171.31,43.48,-9.67,-14.65,-33.69,0.14,0.8,2.36,10.7544
-0.93,-0.03,-0.56,-68.04,-155.61,44.75,-10.55,-14.06,-31.05,-0.03,1.03,2.04,10.8282
-0.55,0.08,-0.39,-126.75,-62.89,-32.31,-9.96,-14.06,-29.88,0.11,0.94,2.26,10.902
-1.11,-0.03,0.35,-20.56,-189.66,112.54,-12.3,-13.48,-27.54,-0.02,1.26,2.06,10.9758
-0.5,0.11,0.14,18.92,-72.62,-2.87,-12.6,-15.23,-26.07,0.2,1.23,2.28,11.0496
-0.85,0.21,0.42,-36.56,-28.54,4.17,-12.3,-15.53,-24.9,0.22,1.07,2.46,11.1232
-0.69,0.2,0.24,-77.43,-16.27,66.84,-12.89,-16.11,-23.73,0.27,1.14,2.48,11.197
-0.49,0.22,0.65,-29.9,-126.91,-37.62,-12.6,-16.99,-21.68,0.26,0.63,-3.09,11.2709
-0.39,-0.03,0.53,-30.04,-6.0,-73.96,-10.25,-16.99,-21.09,-0.05,0.63,-2.98,11.3444
-0.71,0.1,0.72,30.59,-87.8,32.41,-10.55,-17.58,-19.63,0.1,0.77,3.06,11.4181
-0.63,0.2,0.5,-26.54,-219.41,-30.08,-10.84,-20.8,-15.82,0.24,0.86,-3.05,11.4922
-0.31,-0.07,0.9,-17.03,-201.01,13.51,-11.13,-24.02,-14.36,-0.08,0.34,-2.06,11.5657
0.1,-0.19,0.95,37.14,-130.12,-16.5,-11.13,-26.37,-12.3,-0.19,-0.11,-1.89,11.6395
0.32,0.03,0.59,-2.85,-94.62,-28.83,-11.13,-28.12,-12.3,0.05,-0.49,-1.92,11.7132
0.22,-0.28,0.97,-5.96,-185.88,-106.45,-10.84,-32.23,-11.13,-0.28,-0.22,-1.84,11.7908
0.47,0.05,0.5,9.16,-74.0,-70.37,-10.25,-34.28,-10.55,0.07,-0.75,-1.85,11.8605
0.79,0.25,0.5,-49.26,-142.07,-19.89,-9.38,-35.74,-11.72,0.27,-0.95,-1.68,11.9343
0.46,0.13,0.7,-16.94,-108.68,48.51,-9.08,-37.21,-13.48,0.15,-0.57,-1.77,12.0081
1.26,-0.13,0.34,51.89,-119.97,-9.93,-9.38,-38.67,-14.65,-0.1,-1.29,-2.04,12.0818
1.47,-0.01,-0.04,-102.75,-103.49,-179.47,-11.13,-40.43,-14.94,-0.01,-1.54,-2.19,12.1595
0.77,0.28,0.01,-118.9,-131.76,-62.64,-11.43,-42.19,-17.58,0.35,-1.22,-1.55,12.2332
0.88,0.23,0.39,37.24,-131.64,50.49,-10.55,-42.19,-19.34,0.24,-1.09,-1.67,12.3069
1.36,-0.12,-0.24,61.55,-143.62,-73.6,-10.25,-42.19,-21.68,-0.09,-1.37,-2.0,12.3808
0.96,0.19,-0.57,-19.42,-90.97,-39.8,-11.72,-42.48,-24.02,0.17,-1.01,-1.75,12.4544
1.08,0.16,-0.11,88.28,-139.72,-40.61,-12.89,-41.02,-26.07,0.15,-1.39,-1.79,12.5283
0.82,0.38,-0.94,46.81,-133.65,-43.74,-12.89,-39.84,-28.42,0.29,-0.68,-1.8,12.6019
1.02,0.25,-0.85,41.28,-224.0,20.97,-12.6,-38.67,-31.64,0.19,-0.85,-1.79,12.6757
0.68,0.2,-1.41,17.59,-120.06,45.2,-12.01,-36.62,-34.86,0.13,-0.44,-1.85,12.7494
0.52,0.17,-1.13,23.74,-185.24,70.04,-9.96,-33.11,-36.91,0.13,-0.43,-1.84,12.8231
0.61,0.1,-1.68,-22.43,-205.55,6.23,-10.25,-29.59,-39.26,0.05,-0.34,-1.85,12.8968
0.09,0.09,-1.11,-2.06,-163.47,4.54,-10.55,-26.95,-40.72,0.09,-0.08,-2.0,12.9706
-0.37,0.17,-1.12,10.19,-196.66,57.33,-10.84,-22.56,-40.43,0.15,0.32,-2.67,13.0444
-0.09,0.22,-1.41,14.44,-131.53,40.08,-10.84,-20.51,-40.72,0.16,0.06,-2.34,13.1181
-0.36,0.19,-1.21,-58.11,-87.2,-26.8,-11.43,-19.34,-39.55,0.15,0.28,-2.74,13.1918
-0.54,0.21,-0.81,-47.09,-59.52,4.93,-12.3,-18.16,-38.96,0.22,0.58,2.86,13.2655
-0.7,0.33,-0.72,14.16,-80.03,8.03,-11.43,-17.29,-38.38,0.32,0.72,2.65,13.3393
-0.75,0.26,-0.71,52.31,-50.81,20.66,-11.72,-16.41,-38.09,0.24,0.78,2.51,13.413
-0.77,0.31,-0.75,17.14,-66.96,-25.64,-12.3,-16.41,-36.91,0.28,0.76,2.6,13.4868
-0.79,0.15,-0.54,-52.57,-100.59,27.71,-12.3,-14.94,-35.74,0.15,0.96,2.27,13.5605
-0.61,0.28,-0.41,9.32,-109.42,-36.14,-12.3,-14.94,-34.28,0.36,0.89,2.51,13.6343
-0.74,0.27,-0.49,-26.94,-100.31,-90.46,-11.43,-14.65,-32.23,0.3,0.93,2.44,13.708
-0.91,0.39,-0.35,-61.9,-95.46,-22.86,-10.84,-14.65,-30.47,0.38,1.05,2.39,13.7817
-0.65,0.24,-0.2,-11.99,-120.83,-15.09,-11.13,-15.53,-28.42,0.34,1.12,2.37,13.8556
-0.88,0.14,0.04,-33.33,-120.23,2.59,-10.84,-14.94,-26.37,0.16,1.41,2.1,13.9292
-0.88,0.13,0.05,-20.59,-132.61,55.79,-11.13,-16.11,-23.44,0.15,1.41,2.16,14.003
-0.9,0.2,0.39,-1.57,-49.19,57.42,-12.01,-16.7,-21.68,0.2,1.12,2.51,14.0767
-0.61,0.05,0.32,-42.49,-194.33,9.8,-12.01,-19.63,-18.16,0.07,1.09,2.67,14.1504
-0.42,0.18,0.94,56.08,-92.15,-5.41,-12.6,-21.09,-16.11,0.17,0.42,-2.48,14.2241
-0.09,0.22,0.4,0.02,-167.39,-39.62,-12.6,-24.02,-14.36,0.49,0.2,-2.34,14.2979
0.31,0.09,0.32,-37.02,-215.7,-17.62,-11.72,-27.54,-12.89,0.2,-0.76,-1.89,14.3716
0.35,0.13,0.7,-63.21,-145.01,-19.07,-11.13,-29.3,-11.13,0.17,-0.46,-1.9,14.4493
0.4,0.12,0.94,-32.94,-176.03,-35.16,-10.25,-32.23,-11.13,0.12,-0.4,-1.85,14.523
0.49,0.11,0.64,-26.44,-139.55,-27.37,-9.96,-34.86,-11.72,0.13,-0.64,-1.81,14.5967
0.46,0.17,0.38,58.45,-122.93,32.39,-10.55,-36.04,-12.3,0.28,-0.83,-1.72,14.6666
1.17,-0.08,0.22,-6.17,-136.25,-70.34,-12.3,-38.09,-13.48,-0.07,-1.37,-2.18,14.7444
0.95,0.42,0.3,-57.42,-41.29,-46.78,-12.01,-39.55,-13.77,0.4,-1.07,-1.58,14.818
0.7,0.08,0.75,67.62,-108.12,33.65,-11.43,-39.55,-15.53,0.08,-0.75,-1.82,14.8918
1.19,0.22,-0.13,18.47,-79.36,-43.56,-12.3,-40.14,-15.53,0.19,-1.36,-1.8,14.9655
1.13,0.3,0.08,7.94,-85.57,13.46,-12.6,-40.43,-17.58,0.26,-1.3,-1.69,15.0391
1.33,0.12,-0.28,-38.67,-116.24,-18.49,-11.72,-41.6,-19.04,0.09,-1.35,-1.86,15.1131
1.09,0.25,-0.11,3.0,-108.12,21.34,-12.3,-41.31,-20.8,0.22,-1.33,-1.71,15.1867
1.32,0.1,-0.26,81.23,-209.92,-11.96,-12.3,-40.43,-25.2,0.07,-1.36,-1.86,15.2607
1.08,0.08,-0.71,76.03,-200.79,-21.35,-12.3,-39.55,-28.71,0.06,-0.99,-1.81,15.3342
0.65,0.18,-1.19,-11.94,-250.0,15.75,-11.43,-36.91,-32.81,0.13,-0.5,-1.83,15.408
0.38,0.03,-1.11,-52.22,-250.0,30.65,-11.72,-31.64,-38.67,0.02,-0.33,-1.85,15.4818
0.27,0.16,-0.99,44.25,-250.0,16.17,-11.13,-27.83,-40.43,0.15,-0.26,-1.97,15.5554
-0.22,0.12,-1.33,34.07,-248.63,-25.99,-10.55,-24.61,-41.02,0.09,0.16,-2.26,15.6292
-0.77,0.04,-1.33,-2.38,-250.0,35.6,-10.84,-20.21,-40.14,0.02,0.53,2.92,15.7029
-0.35,0.19,-1.25,-81.91,-234.05,3.7,-12.6,-16.99,-38.09,0.15,0.27,-2.81,15.7767
-0.77,0.3,-0.28,-22.36,-170.82,-4.32,-12.6,-16.11,-34.57,0.36,1.07,2.35,15.8503
-1.26,0.23,-0.41,35.35,-80.87,17.75,-12.3,-14.94,-33.11,0.18,1.21,2.14,15.9242
-0.78,0.23,-0.17,19.78,43.35,27.06,-12.01,-14.65,-32.52,0.28,1.23,2.19,15.9979
-0.97,0.3,-0.14,25.59,-40.12,14.92,-12.6,-14.65,-31.93,0.3,1.24,2.21,16.0716
-0.78,0.33,-0.26,13.08,-109.65,-21.22,-12.89,-14.06,-31.05,0.38,1.08,2.38,16.1457
-0.62,0.28,-0.21,-15.97,-123.15,-68.04,-11.13,-14.65,-29.59,0.4,1.05,2.42,16.2191
-1.02,0.07,0.13,78.71,-182.48,111.16,-12.6,-14.36,-25.49,0.06,1.43,2.1,16.2928
-0.76,0.33,0.33,56.19,-250.0,42.87,-14.06,-17.87,-20.21,0.38,1.01,2.81,16.3666
-0.57,0.68,-0.16,-13.38,-114.78,93.34,-15.82,-21.68,-16.11,0.85,0.68,-2.93,16.4404
-0.18,0.42,0.49,-52.64,-37.02,92.3,-16.11,-22.56,-14.65,0.68,0.26,-2.52,16.5141
0.37,0.48,0.71,-11.8,-19.71,-65.23,-14.94,-22.56,-15.23,0.54,-0.41,-2.09,16.5878
-0.31,0.34,0.78,-15.9,-15.9,-49.41,-14.94,-23.14,-14.65,0.38,0.34,-2.49,16.6616
-0.37,0.31,1.03,24.0,-210.72,9.63,-14.36,-25.78,-12.01,0.28,0.33,-2.33,16.7353
-0.19,0.53,0.5,-51.91,-250.0,97.65,-13.18,-31.05,-12.01,0.78,0.26,-2.28,16.8092
1.02,0.13,0.32,-141.97,-250.0,-2.01,-12.3,-36.04,-11.72,0.12,-1.24,-1.93,16.8866
0.76,0.13,0.28,-80.16,-224.87,9.09,-10.55,-38.67,-13.18,0.15,-1.19,-1.78,16.9566
0.96,0.15,0.07,-95.01,-197.1,-11.17,-9.67,-41.31,-16.7,0.15,-1.41,-1.74,17.0303
1.45,-0.05,0.57,8.77,-119.76,-45.87,-9.08,-41.31,-19.04,-0.03,-1.2,-1.87,17.1079
0.94,0.0,0.03,100.71,-72.85,-48.77,-11.72,-41.6,-19.63,0.0,-1.54,-2.08,17.1816
1.04,0.06,-0.36,4.46,-250.0,-104.78,-12.6,-41.31,-22.85,0.06,-1.23,-1.87,17.2555
0.7,0.47,-0.73,-119.2,-250.0,-93.41,-15.23,-40.43,-28.12,0.44,-0.68,-1.82,17.3291
0.72,0.48,-0.68,-46.18,-248.3,-95.46,-16.41,-36.91,-31.93,0.45,-0.71,-1.87,17.4029
0.61,0.5,-0.57,59.68,-105.68,4.28,-16.7,-36.33,-33.98,0.54,-0.68,-1.88,17.4765
0.21,0.47,-1.0,101.87,-103.72,73.39,-14.36,-35.45,-35.45,0.43,-0.19,-2.11,17.5503
0.96,0.34,-1.55,42.92,-56.21,-25.02,-13.77,-34.57,-36.62,0.19,-0.55,-1.89,17.624
-0.06,0.94,-1.23,-23.66,-87.7,-15.24,-14.36,-32.52,-38.09,0.65,0.04,-2.42,17.6979
0.25,0.36,-1.15,11.04,-250.0,-51.2,-15.53,-27.25,-40.43,0.3,-0.21,-2.19,17.7715
-0.48,0.34,-1.0,68.94,-250.0,-22.7,-13.48,-20.51,-40.43,0.29,0.42,-3.06,17.8453
-0.68,0.31,-0.83,-39.21,-207.44,-31.76,-14.65,-18.46,-38.96,0.28,0.66,2.8,17.919
-0.71,0.47,-0.89,12.73,-250.0,-38.69,-13.18,-15.82,-34.86,0.39,0.61,2.88,17.9927
-0.76,0.28,-0.42,-40.72,-250.0,-64.69,-13.18,-14.94,-30.18,0.32,0.98,2.48,18.0664
-0.3,0.26,-0.28,-0.36,-160.74,-57.27,-12.3,-15.23,-25.49,0.56,0.67,2.99,18.1402
-1.22,0.33,0.12,-24.8,-77.79,16.88,-12.6,-16.11,-24.32,0.27,1.29,2.33,18.214
-0.5,0.1,0.37,-14.72,-73.37,16.01,-12.6,-15.82,-22.85,0.16,0.92,2.67,18.2877
-0.65,0.14,0.55,-4.04,-65.01,10.08,-12.6,-16.99,-21.68,0.16,0.85,2.84,18.3614
-0.55,0.2,0.53,19.83,-41.04,-3.82,-12.6,-17.29,-21.09,0.25,0.77,3.02,18.4351
-0.49,0.24,0.56,38.58,-38.67,-12.6,-13.18,-18.16,-19.04,0.31,0.68,-3.04,18.5088
