Ax,Ay,Az,Gx,Gy,Gz,Mx,My,MZ,Roll,Pitch,Yaw,Time
0.61,0.54,-0.98,2.73,-1.08,-1.64,-17.87,-20.8,-33.4,0.44,-0.5,-2.19,0.0393
0.6,0.54,-0.98,4.12,0.98,0.93,-18.75,-20.21,-33.11,0.44,-0.49,-2.22,0.0394
0.61,0.55,-0.98,0.05,-0.2,-2.59,-17.58,-21.09,-33.4,0.44,-0.5,-2.18,0.0396
0.61,0.54,-0.98,4.68,-0.4,0.92,-18.16,-21.39,-33.11,0.44,-0.5,-2.19,0.0397
0.6,0.54,-0.97,1.06,-1.75,-1.11,-19.04,-21.09,-33.11,0.44,-0.5,-2.21,0.0399
0.61,0.54,-0.97,2.4,-1.53,-0.5,-18.75,-20.8,-32.81,0.44,-0.5,-2.21,0.04
0.6,0.54,-0.98,3.43,0.48,-0.05,-17.29,-21.39,-33.11,0.44,-0.5,-2.17,0.0401
0.6,0.54,-0.97,1.12,-1.68,-2.03,-18.16,-20.51,-33.98,0.44,-0.5,-2.2,0.0403
0.6,0.54,-0.99,4.45,-0.18,1.97,-18.46,-20.8,-33.4,0.44,-0.49,-2.2,0.0404
0.61,0.55,-0.98,-0.99,-1.55,-2.3,-18.16,-20.8,-33.4,0.44,-0.5,-2.19,0.0406
0.61,0.54,-0.98,4.52,-1.14,0.25,-17.87,-21.09,-33.4,0.44,-0.5,-2.18,0.0407
0.6,0.55,-0.97,0.92,-0.9,0.13,-17.87,-21.09,-33.4,0.45,-0.49,-2.19,0.0408
0.61,0.55,-0.98,2.35,-1.31,0.53,-17.58,-21.09,-33.4,0.44,-0.5,-2.18,0.041
0.61,0.54,-0.99,2.26,-0.94,-0.31,-18.16,-21.09,-33.4,0.44,-0.5,-2.19,0.0411
0.61,0.54,-0.98,3.62,-0.28,-0.84,-18.46,-21.09,-34.28,0.44,-0.5,-2.2,0.0412
0.61,0.53,-0.97,3.76,0.16,-1.88,-18.16,-21.39,-33.98,0.44,-0.5,-2.18,0.0414
0.61,0.54,-0.98,4.3,0.74,0.98,-19.04,-21.39,-33.4,0.44,-0.5,-2.2,0.0415
0.61,0.54,-0.97,0.58,-0.95,-1.07,-17.87,-19.92,-33.69,0.44,-0.5,-2.21,0.0416
0.6,0.54,-0.98,4.49,-0.19,0.29,-18.16,-21.68,-33.69,0.44,-0.5,-2.18,0.0418
0.6,0.54,-0.97,1.28,-0.77,-1.23,-17.87,-21.39,-33.69,0.44,-0.5,-2.18,0.0419
0.61,0.54,-0.98,3.3,-0.19,-0.47,-17.87,-21.39,-33.4,0.44,-0.5,-2.18,0.042
0.6,0.54,-0.98,3.64,0.41,-0.08,-17.87,-20.8,-33.4,0.44,-0.5,-2.19,0.0422
0.61,0.54,-0.98,1.53,-1.46,-2.2,-18.75,-20.51,-33.11,0.44,-0.5,-2.21,0.0423
0.61,0.54,-0.98,3.88,-0.29,0.21,-19.04,-20.51,-33.69,0.44,-0.5,-2.22,0.0424
0.61,0.54,-0.98,2.02,0.21,-1.21,-18.75,-21.09,-33.98,0.44,-0.5,-2.2,0.0426
0.62,0.54,-0.97,2.88,-1.6,-0.35,-17.87,-21.68,-33.4,0.43,-0.51,-2.17,0.0427
0.6,0.55,-0.98,2.59,-1.24,1.21,-17.58,-21.39,-33.11,0.44,-0.49,-2.18,0.0428
0.61,0.54,-0.97,1.02,-2.0,-0.89,-18.46,-21.09,-33.11,0.44,-0.5,-2.2,0.043
0.61,0.54,-0.97,4.07,-0.68,-0.16,-18.46,-20.8,-33.4,0.44,-0.5,-2.2,0.0431
0.61,0.54,-0.97,2.15,0.3,-1.67,-18.16,-21.09,-33.69,0.44,-0.5,-2.19,0.0433
0.61,0.54,-0.98,3.2,-1.14,-0.81,-18.75,-21.09,-34.28,0.44,-0.5,-2.2,0.0434
0.61,0.54,-0.97,3.56,0.01,0.31,-18.46,-20.51,-33.98,0.44,-0.5,-2.21,0.0435
0.62,0.6,-1.02,-1.65,-8.8,6.77,-18.46,-21.09,-33.11,0.46,-0.48,-2.21,0.0437
0.63,0.55,-0.98,-7.71,-14.27,18.25,-18.75,-20.51,-33.4,0.44,-0.51,-2.2,0.0438
0.5,0.42,-0.84,19.58,8.16,-1.75,-17.58,-21.39,-33.98,0.4,-0.5,-2.17,0.0439
0.64,0.64,-1.02,1.59,-8.77,-5.05,-17.87,-21.39,-33.4,0.49,-0.49,-2.2,0.0441
0.65,0.66,-1.07,-3.0,-10.41,10.96,-18.75,-21.09,-33.4,0.48,-0.48,-2.22,0.0442
0.68,0.7,-1.11,-9.17,-7.06,-1.41,-18.16,-21.09,-33.4,0.49,-0.48,-2.21,0.0444
0.68,0.64,-1.05,-14.08,-2.75,5.31,-18.46,-21.68,-32.81,0.47,-0.5,-2.19,0.0445
0.49,0.52,-0.88,-71.07,-92.96,37.45,-18.46,-21.68,-33.4,0.48,-0.44,-2.23,0.0446
0.52,0.3,-0.77,17.73,0.05,3.97,-17.87,-21.68,-33.98,0.31,-0.56,-2.12,0.0448
0.74,0.72,-1.2,15.05,29.37,-30.17,-18.75,-21.68,-33.69,0.47,-0.49,-2.2,0.0449
0.74,0.8,-1.16,-36.77,-17.52,5.07,-18.46,-21.09,-33.4,0.53,-0.48,-2.22,0.0451
0.62,0.68,-1.05,-45.04,-58.17,18.89,-19.04,-20.8,-33.11,0.51,-0.46,-2.24,0.0452
0.55,0.43,-0.85,-6.1,-14.65,6.24,-18.16,-20.8,-33.98,0.4,-0.52,-2.18,0.0453
0.54,0.41,-0.89,9.91,-0.11,0.56,-18.46,-21.39,-33.11,0.38,-0.51,-2.17,0.0455
0.59,0.48,-0.92,12.6,9.35,-3.07,-19.04,-21.39,-33.4,0.41,-0.52,-2.18,0.0456
0.61,0.54,-0.99,9.0,1.88,-2.78,-19.04,-21.09,-33.98,0.44,-0.49,-2.21,0.0457
0.62,0.57,-0.99,-5.17,-2.63,1.8,-18.16,-21.09,-33.69,0.45,-0.5,-2.19,0.0459
0.64,0.61,-1.04,-16.8,-12.85,4.7,-18.16,-21.09,-33.11,0.47,-0.48,-2.2,0.046
0.56,0.45,-0.9,-3.43,-11.63,8.1,-18.16,-21.39,-33.11,0.4,-0.51,-2.17,0.0462
0.58,0.44,-0.9,19.78,14.79,-5.27,-18.75,-21.09,-33.4,0.39,-0.52,-2.18,0.0463
0.63,0.57,-1.0,11.62,8.14,-7.21,-18.16,-20.51,-33.69,0.45,-0.5,-2.2,0.0464
0.63,0.58,-1.0,-2.95,-3.85,1.17,-18.46,-21.09,-33.4,0.46,-0.5,-2.2,0.0466
0.62,0.56,-0.99,-7.77,-9.06,5.2,-18.16,-21.68,-33.11,0.45,-0.5,-2.18,0.0467
0.58,0.49,-0.93,8.21,1.25,-5.86,-18.75,-21.39,-33.69,0.42,-0.51,-2.19,0.0469
0.62,0.52,-0.96,4.17,2.72,1.27,-18.16,-21.09,-33.11,0.43,-0.52,-2.18,0.047
0.6,0.53,-0.97,5.3,-1.43,-1.53,-18.75,-21.39,-33.4,0.44,-0.5,-2.2,0.0471
0.61,0.54,-0.98,0.9,0.09,0.69,-18.16,-21.09,-33.4,0.44,-0.5,-2.19,0.0473
0.61,0.54,-0.97,3.06,-3.04,-1.4,-18.46,-20.8,-33.11,0.44,-0.5,-2.2,0.0474
0.61,0.53,-0.97,5.0,2.56,0.15,-18.16,-21.39,-34.28,0.43,-0.5,-2.18,0.0475
0.61,0.54,-0.97,2.55,-1.59,-2.06,-18.16,-20.8,-33.4,0.44,-0.51,-2.19,0.0477
0.62,0.54,-0.98,3.73,-0.08,0.24,-18.75,-21.39,-33.11,0.44,-0.5,-2.19,0.0478
0.61,0.54,-0.97,2.22,-0.96,-0.95,-18.16,-21.09,-33.4,0.44,-0.5,-2.19,0.0479
0.61,0.53,-0.98,2.72,-0.97,-1.39,-18.75,-20.8,-33.69,0.43,-0.5,-2.2,0.0481
0.62,0.53,-0.98,3.71,0.62,-0.44,-18.16,-21.39,-33.98,0.43,-0.51,-2.18,0.0482
0.62,0.53,-0.98,3.45,-0.48,-1.37,-18.16,-21.09,-33.69,0.43,-0.51,-2.19,0.0484
0.61,0.54,-0.97,2.72,0.11,0.17,-18.46,-21.09,-33.4,0.44,-0.5,-2.19,0.0485
0.61,0.54,-0.97,2.94,-1.51,-1.24,-18.75,-21.39,-33.98,0.44,-0.5,-2.19,0.0487
0.61,0.54,-0.98,2.74,-0.36,-0.47,-18.46,-21.09,-33.69,0.43,-0.5,-2.19,0.0488
0.61,0.53,-0.98,3.25,-0.71,-0.76,-18.46,-21.09,-33.69,0.43,-0.5,-2.19,0.0489
0.61,0.53,-0.98,2.62,-0.32,-0.84,-17.87,-21.09,-33.4,0.43,-0.5,-2.18,0.0491
0.62,0.54,-0.98,3.09,1.15,-0.39,-18.46,-21.09,-33.11,0.43,-0.5,-2.19,0.0492
0.62,0.53,-0.98,2.33,1.79,0.19,-18.16,-21.09,-32.52,0.43,-0.51,-2.18,0.0493
0.62,0.56,-0.98,-3.84,-1.03,-3.53,-17.58,-21.39,-33.11,0.45,-0.5,-2.18,0.0495
0.61,0.54,-0.98,6.2,-1.53,0.92,-18.46,-21.39,-33.98,0.44,-0.5,-2.19,0.0496
0.62,0.52,-0.99,-5.37,-2.79,-5.1,-18.46,-20.51,-32.52,0.42,-0.51,-2.19,0.0498
0.6,0.57,-0.97,16.46,5.46,9.65,-18.16,-21.09,-33.69,0.46,-0.49,-2.2,0.0499
0.61,0.54,-0.99,-12.21,-8.0,-14.56,-18.75,-21.39,-33.11,0.44,-0.49,-2.2,0.05
0.63,0.54,-0.99,12.08,16.17,16.85,-16.99,-20.51,-33.11,0.43,-0.51,-2.17,0.0502
0.55,0.56,-0.9,-8.22,-19.56,-28.34,-17.87,-21.39,-33.69,0.48,-0.48,-2.2,0.0503
0.69,0.45,-1.04,17.06,10.89,19.84,-19.04,-20.51,-33.11,0.35,-0.55,-2.17,0.0504
0.5,0.59,-0.9,8.55,-2.65,-3.24,-17.58,-21.68,-33.69,0.52,-0.44,-2.22,0.0506
0.67,0.48,-1.03,-11.43,-9.32,-17.78,-19.34,-21.09,-33.69,0.37,-0.53,-2.18,0.0507
0.62,0.57,-0.95,17.14,13.8,25.33,-18.16,-21.97,-33.69,0.46,-0.51,-2.18,0.0509
0.57,0.55,-0.98,-9.06,-15.77,-19.93,-18.16,-21.09,-33.11,0.45,-0.47,-2.21,0.051
0.67,0.52,-0.98,4.45,8.71,9.81,-18.16,-20.51,-33.4,0.41,-0.54,-2.17,0.0513
0.57,0.57,-0.99,15.27,9.86,3.4,-18.75,-21.09,-33.69,0.46,-0.46,-2.23,0.0514
0.66,0.53,-0.94,-17.69,-15.05,-21.67,-18.75,-20.51,-33.4,0.43,-0.55,-2.18,0.0516
0.64,0.46,-1.02,18.53,2.82,14.99,-18.46,-21.09,-33.11,0.37,-0.52,-2.17,0.0517
0.56,0.61,-0.92,-3.3,4.71,10.41,-18.16,-20.51,-32.81,0.52,-0.47,-2.23,0.0518
0.6,0.55,-1.03,-4.14,-9.83,-18.39,-18.75,-20.8,-33.4,0.43,-0.48,-2.22,0.052
0.65,0.55,-0.97,1.85,3.77,9.51,-18.75,-20.51,-33.11,0.44,-0.53,-2.2,0.0521
0.56,0.55,-0.98,8.61,-3.45,2.23,-18.46,-20.8,-32.81,0.45,-0.46,-2.22,0.0522
0.6,0.56,-0.95,0.99,-2.59,-1.95,-18.46,-20.8,-33.69,0.46,-0.49,-2.21,0.0524
0.6,0.53,-0.96,1.68,-12.83,-13.47,-17.58,-20.51,-33.11,0.44,-0.5,-2.19,0.0525
0.62,0.54,-1.0,8.51,13.82,19.69,-18.16,-20.51,-33.98,0.43,-0.5,-2.2,0.0527
0.57,0.58,-0.93,-0.31,-8.78,-13.65,-18.46,-21.09,-33.4,0.48,-0.48,-2.21,0.0528
0.66,0.49,-1.0,-0.34,-2.27,-0.78,-19.04,-20.21,-33.69,0.39,-0.53,-2.19,0.0529
0.59,0.58,-0.96,12.39,6.41,14.43,-17.87,-20.8,-34.28,0.48,-0.48,-2.21,0.0531
0.6,0.54,-0.97,-11.69,-12.6,-21.68,-18.16,-21.39,-32.81,0.44,-0.5,-2.19,0.0532
0.64,0.53,-1.0,25.09,11.1,20.89,-17.58,-20.8,-33.11,0.42,-0.52,-2.17,0.0534
0.55,0.58,-0.94,-15.55,-9.03,-16.18,-18.46,-20.51,-33.69,0.49,-0.46,-2.23,0.0535
0.68,0.5,-0.99,12.3,2.08,6.02,-17.58,-20.51,-32.81,0.4,-0.54,-2.16,0.0536
0.56,0.57,-0.96,5.91,1.23,3.46,-17.87,-20.51,-32.52,0.47,-0.47,-2.22,0.0538
0.64,0.53,-0.98,-6.84,-7.02,-11.93,-18.75,-21.09,-33.4,0.43,-0.52,-2.19,0.0539
0.62,0.54,-0.98,15.01,8.03,14.13,-18.16,-19.92,-32.81,0.44,-0.5,-2.21,0.054
0.59,0.56,-0.95,-8.96,-8.39,-12.3,-18.16,-21.39,-33.11,0.46,-0.49,-2.19,0.0541
0.63,0.53,-0.98,8.91,1.64,5.81,-18.16,-21.09,-32.23,0.43,-0.52,-2.18,0.0543
0.59,0.56,-0.97,0.42,-1.66,0.59,-18.16,-21.09,-33.11,0.46,-0.49,-2.2,0.0544
0.62,0.54,-0.97,0.46,-2.71,-4.37,-17.87,-20.51,-32.81,0.44,-0.51,-2.19,0.0545
0.6,0.54,-0.97,6.22,1.51,3.27,-17.87,-21.09,-33.4,0.44,-0.5,-2.19,0.0547
0.61,0.54,-0.96,1.09,-0.2,-3.46,-17.87,-20.8,-33.11,0.44,-0.51,-2.19,0.0548
0.62,0.54,-0.97,1.72,-0.85,-3.04,-18.16,-21.39,-32.81,0.44,-0.51,-2.18,0.0549
0.6,0.54,-0.98,7.42,2.26,1.39,-18.16,-20.51,-33.11,0.44,-0.49,-2.2,0.055
0.61,0.54,-0.98,-0.81,-1.86,-2.91,-18.75,-21.39,-33.11,0.44,-0.5,-2.19,0.0552
0.62,0.54,-0.97,4.02,-2.34,1.24,-19.04,-20.51,-33.11,0.44,-0.51,-2.21,0.0553
0.59,0.55,-0.97,2.91,-0.92,1.77,-18.16,-21.39,-33.98,0.45,-0.49,-2.19,0.0554
0.62,0.54,-0.97,0.4,-2.32,-2.41,-19.04,-21.09,-33.4,0.44,-0.51,-2.2,0.0556
0.61,0.54,-0.97,3.59,-0.24,1.82,-18.16,-21.39,-33.4,0.44,-0.5,-2.18,0.0557
0.6,0.55,-0.96,2.04,-1.82,-0.47,-17.58,-20.51,-33.11,0.45,-0.5,-2.19,0.0558
0.62,0.54,-0.98,2.06,-0.96,-0.84,-19.04,-20.8,-32.81,0.44,-0.51,-2.21,0.056
0.61,0.54,-0.97,4.93,1.3,0.5,-17.87,-21.09,-33.4,0.44,-0.5,-2.19,0.0561
0.62,0.54,-0.97,0.51,-0.31,-3.59,-19.04,-21.09,-33.4,0.44,-0.51,-2.2,0.0562
0.61,0.54,-0.96,0.92,-0.72,1.11,-18.46,-21.39,-33.98,0.44,-0.51,-2.19,0.0564
0.6,0.55,-0.96,5.88,-8.28,-1.29,-17.29,-20.51,-33.4,0.45,-0.5,-2.19,0.0565
0.63,0.52,-0.97,-12.03,0.29,1.96,-18.75,-20.51,-32.52,0.43,-0.52,-2.2,0.0566
0.57,0.58,-0.96,26.8,1.43,8.38,-17.87,-21.09,-33.11,0.48,-0.47,-2.21,0.0568
0.6,0.54,-0.98,-24.39,-11.64,-24.83,-18.46,-20.51,-33.11,0.44,-0.49,-2.21,0.0569
0.66,0.52,-0.99,27.54,12.82,23.34,-18.75,-20.8,-33.98,0.42,-0.53,-2.18,0.057
0.53,0.58,-0.94,-7.03,-5.04,-13.48,-18.16,-21.09,-33.4,0.49,-0.45,-2.23,0.0572
0.67,0.5,-0.99,0.33,-4.84,-4.57,-19.04,-20.21,-33.11,0.4,-0.54,-2.19,0.0573
0.58,0.58,-0.96,13.6,10.35,15.59,-16.7,-20.8,-33.4,0.48,-0.47,-2.19,0.0574
0.6,0.56,-0.96,-12.5,-12.38,-21.12,-18.16,-20.21,-33.11,0.46,-0.49,-2.21,0.0576
0.65,0.51,-0.99,14.88,5.26,19.6,-18.46,-20.21,-33.4,0.41,-0.52,-2.19,0.0577
0.56,0.58,-0.94,0.76,-1.91,-4.18,-17.87,-21.09,-33.69,0.49,-0.47,-2.21,0.0578
0.63,0.52,-0.98,-1.35,-5.07,-9.73,-19.04,-21.09,-33.11,0.42,-0.52,-2.19,0.058
0.6,0.56,-0.98,16.67,6.39,14.2,-19.04,-20.51,-33.11,0.45,-0.49,-2.22,0.0581
0.59,0.57,-0.98,-10.18,-8.67,-9.13,-17.87,-20.21,-33.4,0.46,-0.48,-2.21,0.0582
0.62,0.53,-0.97,11.12,1.24,5.07,-18.16,-20.51,-33.11,0.44,-0.51,-2.19,0.0584
0.59,0.55,-0.97,-1.48,-1.53,-4.23,-18.75,-21.97,-32.81,0.45,-0.49,-2.19,0.0585
0.62,0.55,-0.99,10.21,14.91,1.8,-18.16,-21.39,-33.4,0.44,-0.5,-2.18,0.0586
0.66,0.5,-0.94,-10.35,-8.15,-19.13,-18.75,-20.51,-33.4,0.41,-0.56,-2.17,0.0588
0.61,0.5,-1.0,21.53,9.93,17.4,-19.04,-21.09,-33.4,0.4,-0.5,-2.2,0.0589
0.56,0.62,-0.93,-4.67,-3.59,-5.58,-17.87,-20.8,-33.11,0.52,-0.46,-2.22,0.059
0.6,0.51,-1.01,-1.14,-11.85,-20.68,-18.46,-20.21,-33.11,0.41,-0.49,-2.21,0.0592
0.64,0.54,-0.97,10.92,15.59,17.99,-17.87,-20.51,-33.4,0.43,-0.52,-2.18,0.0593
0.54,0.6,-0.97,7.31,-5.73,-7.67,-17.87,-20.51,-32.81,0.5,-0.44,-2.24,0.0594
0.61,0.55,-1.01,-3.96,-8.62,-2.64,-18.16,-19.92,-33.11,0.43,-0.49,-2.21,0.0596
0.58,0.56,-0.95,-5.04,3.05,5.56,-18.75,-20.21,-33.11,0.46,-0.48,-2.23,0.0597
0.61,0.54,-1.0,11.83,-4.23,-0.88,-17.87,-20.21,-32.81,0.43,-0.49,-2.2,0.0598
0.57,0.56,-0.97,-0.82,2.88,1.18,-17.87,-20.21,-33.69,0.46,-0.47,-2.22,0.06
0.61,0.52,-0.97,1.41,-4.7,-8.8,-19.04,-20.51,-33.11,0.43,-0.5,-2.21,0.0601
0.58,0.55,-0.97,5.87,5.52,10.27,-18.16,-20.21,-33.11,0.45,-0.48,-2.22,0.0602
0.59,0.55,-0.97,2.21,-4.04,-9.18,-19.04,-20.21,-33.4,0.45,-0.49,-2.23,0.0604
0.6,0.53,-0.99,4.5,0.9,2.39,-18.46,-20.51,-33.11,0.43,-0.49,-2.21,0.0605
0.58,0.57,-0.97,6.03,-0.59,-0.73,-17.87,-19.92,-33.69,0.47,-0.48,-2.22,0.0606
0.61,0.54,-1.0,-1.24,-5.2,-0.06,-18.75,-19.92,-33.11,0.43,-0.49,-2.22,0.0607
0.58,0.56,-0.96,3.4,2.88,-0.57,-19.04,-19.92,-33.11,0.46,-0.48,-2.24,0.0609
0.61,0.54,-1.0,2.28,0.14,-2.55,-18.46,-19.92,-33.69,0.43,-0.49,-2.22,0.061
0.58,0.54,-0.97,3.28,-0.24,0.99,-17.87,-20.21,-33.11,0.45,-0.48,-2.21,0.0611
0.59,0.55,-0.98,2.17,-2.08,-3.22,-18.75,-20.51,-33.4,0.44,-0.48,-2.22,0.0612
0.6,0.54,-0.99,2.84,1.4,0.92,-18.75,-20.21,-33.4,0.44,-0.49,-2.22,0.0614
0.59,0.55,-0.97,2.7,-2.01,-0.8,-18.75,-19.92,-33.4,0.45,-0.48,-2.23,0.0615
0.6,0.55,-0.99,2.49,1.07,0.11,-17.87,-20.21,-32.81,0.44,-0.49,-2.21,0.0616
0.6,0.54,-0.98,1.01,-3.36,-3.01,-19.34,-20.21,-33.69,0.44,-0.49,-2.23,0.0618
0.58,0.55,-0.98,5.21,0.89,2.49,-18.75,-20.21,-33.11,0.45,-0.48,-2.23,0.0619
0.6,0.54,-0.98,-0.89,-2.98,-4.06,-18.75,-20.21,-33.11,0.44,-0.49,-2.22,0.062
0.59,0.54,-0.98,6.44,1.7,3.35,-18.46,-19.92,-32.81,0.44,-0.48,-2.22,0.0622
0.59,0.55,-0.98,-1.02,-2.53,-4.24,-18.46,-20.21,-33.69,0.44,-0.48,-2.22,0.0623
0.6,0.54,-0.98,5.12,0.34,1.61,-18.46,-19.92,-33.69,0.44,-0.49,-2.22,0.0624
0.59,0.55,-0.98,1.24,-0.41,-1.24,-17.58,-19.92,-32.81,0.45,-0.48,-2.21,0.0625
0.6,0.54,-0.98,2.11,-1.62,-0.68,-18.16,-21.09,-33.11,0.44,-0.49,-2.19,0.0627
0.59,0.55,-0.98,3.59,0.41,-0.37,-18.16,-20.51,-33.69,0.45,-0.48,-2.21,0.0628
0.6,0.54,-0.99,0.92,0.28,0.13,-18.16,-20.51,-33.4,0.44,-0.49,-2.2,0.0629
0.59,0.55,-0.97,1.32,-0.13,-2.01,-17.58,-20.51,-33.98,0.45,-0.49,-2.2,0.0631
0.6,0.54,-0.98,2.92,-1.37,-0.88,-18.75,-19.63,-33.11,0.44,-0.49,-2.23,0.0632
0.59,0.55,-0.98,4.94,0.84,1.3,-18.75,-20.51,-33.69,0.45,-0.49,-2.22,0.0633
0.6,0.54,-1.0,3.65,-0.14,-0.92,-17.87,-19.92,-33.4,0.44,-0.48,-2.21,0.0634
0.6,0.56,-0.97,-1.24,0.76,-1.37,-18.16,-19.92,-32.81,0.45,-0.49,-2.22,0.0636
0.59,0.54,-0.99,4.67,-2.66,-0.05,-17.58,-20.8,-33.4,0.44,-0.48,-2.19,0.0637
0.6,0.55,-0.98,0.67,2.98,-0.58,-18.46,-19.04,-33.11,0.45,-0.49,-2.24,0.0638
0.6,0.54,-0.98,1.69,-5.33,-4.23,-19.04,-20.51,-33.69,0.44,-0.49,-2.22,0.064
0.59,0.54,-0.99,6.39,4.23,3.61,-18.75,-21.09,-33.98,0.44,-0.48,-2.21,0.0641
0.62,0.58,-1.01,5.99,2.47,4.84,-18.46,-20.21,-33.11,0.46,-0.49,-2.22,0.0642
0.58,0.52,-0.97,-26.91,-14.16,-16.42,-18.16,-20.51,-32.81,0.43,-0.48,-2.21,0.0644
0.63,0.57,-0.98,55.24,25.34,28.13,-17.87,-20.21,-33.4,0.46,-0.51,-2.2,0.0645
0.53,0.53,-1.02,-28.06,-27.72,-37.72,-18.75,-20.21,-33.11,0.43,-0.44,-2.25,0.0646
0.66,0.57,-0.96,16.86,24.71,35.34,-18.46,-19.92,-33.11,0.46,-0.53,-2.2,0.0648
0.51,0.59,-0.99,11.32,-12.91,-16.46,-17.29,-21.09,-33.4,0.49,-0.42,-2.23,0.0649
0.64,0.49,-0.97,-26.12,-2.24,-20.16,-19.04,-20.51,-32.52,0.4,-0.53,-2.19,0.065
-0.2,0.41,-0.76,9.03,-147.83,74.22,-18.46,-20.51,-34.28,0.48,0.23,-2.79,0.0652
0.49,0.5,-0.97,23.09,-45.43,11.18,-18.75,-20.51,-32.52,0.43,-0.42,-2.25,0.0653
0.58,0.77,-1.07,-31.62,-25.07,-53.57,-20.8,-19.34,-33.11,0.56,-0.42,-2.33,0.0654
0.16,0.73,-0.91,-50.22,96.89,-250.0,-21.97,-12.89,-31.93,0.67,-0.14,-2.69,0.0656
0.34,0.98,-0.83,-19.28,112.93,58.04,-20.21,-13.48,-32.23,0.83,-0.26,-2.58,0.0657
0.04,0.36,-1.67,2.98,-8.73,5.32,-21.39,-13.77,-34.28,0.21,-0.02,-2.66,0.0658
0.41,0.39,-0.52,249.99,-171.91,-45.74,-18.16,-14.65,-36.33,0.53,-0.57,-2.28,0.066
0.13,1.25,-1.0,-152.95,-103.36,249.99,-15.23,-21.09,-36.04,0.89,-0.08,-2.56,0.0661
1.4,0.48,-2.0,219.02,249.99,-250.0,-10.55,-21.97,-35.16,0.19,-0.6,-1.91,0.0663
0.58,0.57,-1.13,-208.92,-79.66,119.57,-12.3,-21.68,-34.28,0.42,-0.43,-2.11,0.0664
0.55,0.63,-0.8,-121.36,36.51,98.72,-11.43,-20.51,-35.16,0.58,-0.5,-2.12,0.0666
1.03,-1.03,-1.14,249.99,95.57,-100.0,-7.91,-20.8,-35.74,-0.59,-0.59,-1.48,0.0667
0.42,0.27,-1.75,-53.25,51.67,-163.79,-10.25,-18.16,-36.91,0.15,-0.23,-2.09,0.0668
0.33,0.04,-0.62,224.04,249.99,-53.71,-4.98,-24.9,-33.98,0.06,-0.49,-1.73,0.067
0.88,-1.38,0.93,161.77,26.57,249.99,-1.46,-26.95,-29.59,-0.82,-0.49,-1.34,0.0671
0.85,-0.7,-0.28,0.15,-118.08,-43.72,-1.46,-23.73,-33.98,-0.66,-0.85,-1.53,0.0672
0.74,-0.57,-0.65,-18.56,-98.08,-32.47,-2.05,-17.87,-36.04,-0.52,-0.71,-1.41,0.0674
0.71,-0.48,-0.87,-15.85,-64.12,-18.52,-3.52,-16.11,-38.09,-0.4,-0.62,-1.42,0.0675
0.65,-0.45,-0.97,22.25,-64.34,-7.75,-2.93,-13.48,-37.21,-0.37,-0.54,-1.37,0.0676
0.46,-0.48,-0.98,40.01,-40.5,9.18,-2.93,-11.43,-34.86,-0.42,-0.4,-1.23,0.0678
0.45,-0.59,-0.9,6.26,-5.75,12.15,-2.64,-10.55,-34.28,-0.53,-0.4,-1.1,0.0679
0.43,-0.54,-1.05,47.35,10.7,43.75,-2.05,-10.55,-33.98,-0.45,-0.35,-1.12,0.0681
0.44,-0.53,-0.77,-107.97,124.66,-91.88,-2.64,-17.29,-37.21,-0.54,-0.44,-1.23,0.0682
1.3,-0.55,-0.55,-46.17,81.23,-145.73,-5.86,-29.0,-34.57,-0.37,-1.03,-1.75,0.0683
0.96,-0.14,-0.2,43.91,148.0,-18.1,-9.38,-33.4,-23.44,-0.14,-1.32,-1.97,0.0685
1.22,-0.16,-0.23,-132.02,-192.99,-58.65,-14.06,-30.47,-28.42,-0.12,-1.34,-2.02,0.0686
0.9,0.23,-0.72,210.41,47.39,-33.1,-17.58,-26.66,-30.76,0.2,-0.87,-1.97,0.0687
0.72,0.55,-0.87,16.16,-9.83,-223.87,-19.34,-22.27,-33.98,0.45,-0.61,-2.14,0.0689
0.33,0.56,-1.18,-47.44,-42.49,114.4,-19.34,-20.51,-35.16,0.43,-0.25,-2.37,0.069
0.41,0.59,-0.84,20.31,44.35,-24.66,-19.63,-18.75,-34.57,0.56,-0.38,-2.35,0.0691
0.34,0.72,-1.12,-5.2,122.36,-89.68,-20.21,-19.34,-33.69,0.55,-0.25,-2.43,0.0693
0.29,0.79,-0.96,-56.75,-9.36,-57.8,-21.97,-15.82,-32.23,0.67,-0.23,-2.56,0.0694
0.13,0.79,-0.78,-72.89,-35.77,41.88,-23.73,-16.7,-30.18,0.79,-0.11,-2.64,0.0695
0.28,0.97,-0.69,10.61,-74.4,-79.94,-24.32,-17.58,-30.47,0.92,-0.23,-2.54,0.0697
0.03,0.93,-0.5,-65.75,-89.03,15.7,-23.73,-14.94,-27.54,1.08,-0.03,-2.72,0.0698
0.08,1.13,-0.49,-33.79,126.14,-6.84,-24.32,-14.94,-28.12,1.16,-0.06,-2.69,0.07
0.1,0.99,-0.55,-17.56,29.18,6.24,-24.02,-15.23,-26.95,1.06,-0.09,-2.67,0.0701
0.05,1.06,-0.59,-53.76,-127.03,-26.49,-24.61,-14.36,-26.37,1.06,-0.04,-2.72,0.0702
-0.05,1.0,-0.2,21.14,-24.82,50.11,-25.49,-15.23,-24.9,1.36,0.05,-2.71,0.0703
